city,month_start,year,month,weeks_in_month,total_cases,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
iq,2008-09-01,2008,9,5,115,0.31930714,0.33287666,0.28500665999999997,0.33676238000000003,271.82,297.976,299.3028571428,295.1808571426,308.28000000000003,292.76,326.17,86.78257142858,271.82,16.73857142856,9.571428571416,27.95166666667,12.61333333333,36.2,20.46,102.6
iq,2008-10-01,2008,10,4,191,0.234914275,0.20395712500000002,0.23682617499999997,0.260135725,235.11,298.67285714275,300.02321428575,296.2010714285,308.6,293.35,382.8,88.443571428575,235.11,17.85464285715,9.8178571428625,27.804166666649998,11.12083333335,35.55,21.3,106.8
iq,2008-11-01,2008,11,4,80,0.312346425,0.30612145,0.29097855,0.36261785,258.76,298.59571428575,299.94464285699996,297.19928571425,307.525,294.175,461.58000000000004,93.255,258.76,18.971071428575,8.003571428575,27.546666666675,11.354166666674999,34.9,21.1,221.2
iq,2008-12-01,2008,12,4,28,0.2238954,0.2457941,0.2244445,0.20798185,235.09,298.712142857,300.09285714275,296.417142857,307.175,294.4,292.01,89.209285714275,235.09,18.0960714286,8.935714285725,27.666249999999998,11.49625,34.775,20.975,148.7
iq,2009-01-01,2009,1,5,86,0.1849757,0.1690518,0.20229714,0.19912764,372.705,297.4191428573,298.5249999998,296.20871428559997,304.59000000000003,294.03,430.805,93.95485714287,372.705,17.816714285699998,6.952857142862001,27.467333333350002,11.05,34.22,21.25,281.2
iq,2009-02-01,2009,2,4,83,0.23033285,0.21399345,0.196788675,0.242407725,481.81,297.4514285715,298.6357142855,296.4457142855,305.425,293.975,368.74,94.817142857125,481.81,18.057857142875,6.564285714285,27.461666666675,11.931666666649999,34.55,20.8,253.6
iq,2009-03-01,2009,3,4,34,0.23674225,0.24159405,0.262071425,0.272082125,363.82,297.355357143,298.39642857125,296.5275,304.125,294.07500000000005,312.87,95.7810714286,363.82,18.148214285725,6.342857142855,28.0,11.3125,34.225,21.125,108.4
iq,2009-04-01,2009,4,5,28,0.187685728,0.20212428,0.160817146,0.196554292,517.04,297.34428571440003,298.3014285714,296.3642857144,304.64,293.8,344.98,95.0222857143,517.04,17.96457142858,6.682857142855999,27.18666666666,10.41,34.12,21.22,313.2
iq,2009-05-01,2009,5,4,7,0.24201430000000002,0.226732725,0.22074285,0.242475025,175.74,297.399642857,298.6482142855,296.2582142855,306.375,292.92499999999995,218.82,94.48285714287499,175.74,17.841071428575,7.974999999994999,28.03125,10.910416666675001,34.75,21.6,125.0
iq,2009-06-01,2009,6,4,13,0.2159,0.19061369,0.20932143250000002,0.228757125,235.93,296.11964285700003,297.09821428575003,295.0375,304.625,291.975,278.6,94.54107142855,235.93,16.5675,7.16785714286,26.797916666675,10.6145833333325,33.6,20.7,107.1
iq,2009-07-01,2009,7,5,6,0.23093236,0.24829379999999998,0.2224857,0.23903428,312.33000000000004,296.5317142858,297.7357142856,295.00685714279996,306.44,291.82,187.5,92.55,312.33000000000004,16.51742857144,8.665714285714,27.165,10.72833333334,33.4,21.16,107.3
iq,2009-08-01,2009,8,4,22,0.2979643,0.285344025,0.346889275,0.319799975,147.37,298.35035714275,299.97321428575,295.3710714285,308.95,292.325,148.24,85.934642857125,147.37,16.932142857149998,11.453571428575,28.24875,12.365,35.3,21.175,74.35
iq,2009-09-01,2009,9,4,6,0.314652025,0.307616675,0.318214275,0.3364,215.61,299.00964285725,300.26071428575,295.28714285725,308.7,293.125,143.68,83.026785714325,215.61,16.8592857143,10.82142857144,28.62083333335,13.345833333325,36.45,20.95,62.5
iq,2009-10-01,2009,10,5,8,0.26470856,0.27127284,0.29748856,0.28701712,268.22,298.8025714286,300.2114285714,296.5234285714,309.0,294.38,293.08,88.91485714286,268.22,18.178571428559998,9.319999999998,27.77466666666,11.611,34.94,20.94,221.99999999999997
iq,2009-11-01,2009,11,4,22,0.375176775,0.343910125,0.330471425,0.396973225,209.91,299.8560714285,301.15714285725,296.85000000025,309.525,294.45,186.66,86.266428571425,209.91,18.602499999975002,10.3214285714225,29.035,12.214999999975,36.125,21.8,147.8
iq,2009-12-01,2009,12,4,9,0.2421877,0.245341525,0.263351175,0.3047246,339.07,298.3725,299.53750000025,296.75714285724996,306.975,294.875,458.92,92.32642857145,339.07,18.439285714275,7.5321428571524995,27.99375,10.175,34.575,21.8,176.2
iq,2010-01-01,2010,1,5,52,0.19054791999999998,0.20013233000000002,0.1795662,0.21698698,280.495,298.6002857141,299.9764285713,295.8321428571,307.69,294.05,287.46000000000004,87.01942857141,280.495,17.44671428571,8.949999999997999,28.22,11.127333333340001,34.690000000000005,22.119999999999997,228.0
iq,2010-02-01,2010,2,4,57,0.24945355,0.209814875,0.178378575,0.24455,242.42000000000002,298.89285714275,300.3642857145,297.35607142875,307.425,295.2,611.1299999999999,92.611428571425,242.42000000000002,19.12464285715,8.057142857145,27.53,9.9316666666675,34.575,21.924999999999997,167.6
iq,2010-03-01,2010,3,4,49,0.24998275,0.2565126,0.24263094999999998,0.293738125,310.85,298.84249999975,300.2464285715,298.0160714285,307.125,294.3,637.74,95.78928571430001,310.85,19.918928571425,7.9785714285725,28.629166666675,10.3208333333325,35.325,21.4,97.3
iq,2010-04-01,2010,4,5,31,0.20263810000000002,0.23761142,0.25533997999999997,0.21871716000000002,273.59000000000003,298.7822857146,300.0157142856,297.1760000002,307.58000000000004,294.48,444.75,92.2397142857,273.59000000000003,18.89742857144,8.094285714285999,28.19666666666,11.184999999999999,34.68,21.72,137.5
iq,2010-05-01,2010,5,4,20,0.25883035,0.25142142500000003,0.226364275,0.255725,189.82,297.96964285725,299.0,295.9417857145,307.275,293.3,226.56,90.480714285725,189.82,17.597142857149997,8.235714285724999,27.31666666665,10.283333333325,34.075,21.25,69.6
iq,2010-06-01,2010,6,4,14,0.25982855,0.196292825,0.234875,0.27515354999999997,268.3,297.342857143,298.58571428575,295.77142857125,306.975,292.125,356.93,92.405714285725,268.3,17.3125,8.46428571429,26.18541666665,9.0083333333325,32.95,21.025,80.4
sj,1990-04-01,1990,4,1,4,0.1226,0.103725,0.1984833,0.1776167,12.42,297.572857143,297.742857143,292.414285714,299.8,295.9,32.0,73.3657142857,12.42,14.0128571429,2.62857142857,25.4428571429,6.9,29.4,20.0,16.0
sj,1990-05-01,1990,5,4,18,0.131745825,0.2056021,0.19957855,0.20238857500000001,80.24,298.874642857,299.05357142875,295.129285714,301.17499999999995,297.05,70.14,80.05464285715,80.24,16.526071428599998,2.5285714285725,27.460714285725,7.25,33.05,23.05,59.8
sj,1990-06-01,1990,6,4,21,0.1106,0.12158125,0.18410712499999998,0.162160725,183.5,299.50178571425,299.51785714275,296.15678571424996,301.6,297.975,132.6,82.008928571425,183.5,17.553571428574998,1.9,28.057142857149998,7.1964285714275,33.6,23.2,111.0
sj,1990-07-01,1990,7,5,39,0.18863751,0.16691,0.25208524,0.24641524,144.99,299.7511428572,299.8414285716,296.2319999998,302.18,297.88,190.15,81.244,144.99,17.63257142856,2.248571428572,28.074285714299997,7.002857142856,32.9,23.119999999999997,147.20000000000002
sj,1990-08-01,1990,8,4,85,0.1984624875,0.17297915749999998,0.200807125,0.190925,192.89,300.200357143,300.26785714275,296.82857142875,302.45,298.525,187.6,82.031071428575,192.89,18.288928571425,2.142857142855,28.310714285725,6.9464285714275,32.9,23.45,75.2
sj,1990-09-01,1990,9,4,111,0.16895417499999998,0.270114575,0.21537205,0.23215715,288.54,300.372142857,300.48214285725,296.4425,302.7,298.7,107.58,79.35249999999999,288.54,17.924642857149998,2.5928571428575,28.400000000025003,7.8785714285725,33.074999999999996,24.0,59.2
sj,1990-10-01,1990,10,5,212,0.191365,0.12013666,0.20407954,0.18889620000000001,454.53,299.6917142858,299.78428571439997,296.5857142856,301.78000000000003,298.08000000000004,564.88,83.30828571428,454.53,18.11857142858,2.185714285714,27.95428571428,7.802857142858,32.98,23.22,229.0
sj,1990-11-01,1990,11,4,224,0.213091675,0.23831249999999998,0.166783325,0.172120825,94.11,299.51821428575,299.6089285715,295.60964285700004,301.575,297.7,102.5,79.24535714285,94.11,17.030357142875,2.2749999999975,27.253571428575,7.8928571428575,32.225,22.225,81.8
sj,1990-12-01,1990,12,4,152,0.206695825,0.22359,0.2225732,0.23150912499999998,62.410000000000004,298.270357143,298.3571428575,293.362857143,300.525,296.025,113.67,74.59892857145,62.410000000000004,14.853571428574998,2.5499999999975,25.3857142857,6.435714285715,29.575,20.95,112.5
sj,1991-01-01,1991,1,5,139,0.20945999999999998,0.21805168,0.22564572,0.18423762,15.85,297.617142857,297.8000000002,292.7117142858,299.6,295.36,64.92999999999999,74.28971428572,15.85,14.18085714286,2.3485714285699997,24.81714285716,7.254285714286,29.3,19.66,66.2
sj,1991-02-01,1991,2,4,79,0.18555,0.216916675,0.19430977500000002,0.20099405,49.84,297.38607142850003,297.6214285715,293.29035714275,299.95,295.175,91.09,78.101785714275,49.84,14.70785714285,2.5785714285725,25.325,7.8571428571425,31.25,19.875,61.4
sj,1991-03-01,1991,3,4,71,0.19708124999999999,0.22183125,0.213958325,0.215896425,0.0,297.52142857125,297.755357143,293.46535714275,300.45,295.79999999999995,54.03,78.33464285715,0.0,14.90035714285,2.5678571428575,26.021428571425,7.7107142857149995,31.8,21.125,47.1
sj,1991-04-01,1991,4,5,87,0.15509001,0.18891,0.19461666,0.20132382,96.21000000000001,297.7254285712,297.9085714286,293.452857143,299.62,296.21999999999997,90.66,77.28999999999999,96.21000000000001,14.898571428579999,2.405714285714,25.98000000002,7.065714285718,30.439999999999998,21.46,48.6
sj,1991-05-01,1991,5,4,54,0.10359375,0.1444396,0.14224226750000002,0.15007142499999998,146.07,298.58928571449997,298.61785714275,294.9575,300.625,297.025,158.67,80.499642857125,146.07,16.326785714275,2.2285714285725,27.19642857145,6.8071428571425,31.825,22.925,82.2
sj,1991-06-01,1991,6,4,72,0.08355,0.11445417499999999,0.152067875,0.15719645,132.18,299.6489285715,299.81785714275,295.7367857145,301.95,297.97499999999997,65.62,79.319285714275,132.18,17.135000000025002,2.37142857143,28.285714285725,7.5035714285725,33.474999999999994,23.75,45.7
sj,1991-07-01,1991,7,5,93,0.08608,0.090234989,0.153616674,0.1542224,167.49,299.8537142856,299.9685714286,296.12600000000003,302.15999999999997,298.08000000000004,156.07999999999998,80.23857142856,167.49,17.518000000020002,2.3085714285720003,28.431428571419996,6.482857142858,33.12,24.32,102.6
sj,1991-08-01,1991,8,4,264,0.0646625,0.093215,0.17531,0.174046425,120.37,300.16999999975,300.275,296.5510714285,302.375,298.425,101.17,80.751785714275,120.37,17.977499999975,2.3,28.839285714275,6.625000000002499,33.175,24.575,28.0
sj,1991-09-01,1991,9,4,313,0.12254999999999999,0.1382854,0.14797,0.173517875,202.54000000000002,300.30821428575,300.3589285715,296.68535714275,302.625,298.525,160.03,80.809642857125,202.54000000000002,18.150714285724998,2.425,28.742857142875,7.1821428571425,33.599999999999994,24.125,127.9
sj,1991-10-01,1991,10,5,667,0.10484,0.120766,0.14750144,0.1583881,189.92000000000002,299.7814285714,299.8542857142,295.9354285716,302.0,298.02000000000004,185.72,79.62971428569999,189.92000000000002,17.37028571428,2.49142857143,27.977142857159997,7.1,32.8,23.64,64.4
sj,1991-11-01,1991,11,4,565,0.0614791675,0.08661875,0.156361925,0.16581785,156.99,298.71250000025,298.81785714299997,295.037857143,301.375,297.175,241.06,80.4017857143,156.99,16.45285714285,2.2928571428574998,26.607142857124998,6.725,30.825000000000003,22.35,155.2
sj,1991-12-01,1991,12,4,397,0.05638749999999999,0.1307208325,0.15209405,0.133403185,0.0,297.94178571425,298.01964285725,293.6,299.875,296.475,89.96000000000001,76.9714285714,0.0,15.048928571425,2.0250000000024997,25.425,6.0642857142825,29.3,21.25,73.60000000000001
sj,1992-01-01,1992,1,5,415,0.13658664999999998,0.12813834,0.1769938,0.17087333999999998,304.395,297.396,297.56142857140003,293.58314285710003,299.84,295.6,68.51,79.52842857140999,304.395,15.027428571449999,2.242857142857,25.15857142854,6.908571428570999,30.130000000000003,20.46,136.95
sj,1992-02-01,1992,2,4,189,0.104325,0.120266675,0.1668292,0.1832321,0.0,297.52250000025003,297.742857143,293.46571428575,300.075,295.6,55.1,78.316785714275,0.0,14.8942857143,2.65,25.446428571425,6.8714285714275,31.525,20.85,29.2
sj,1992-03-01,1992,3,4,165,0.0783375,0.1093075,0.148925,0.14731785,23.22,297.61285714275,297.79107142875,293.53607142875,300.025,295.775,42.66,78.17,23.22,14.9375,2.582142857145,25.9357142857,7.285714285715001,31.525000000000002,21.55,15.9
sj,1992-04-01,1992,4,5,135,0.07674,0.096756666,0.139259058,0.143708572,284.75,298.1565714286,298.3457142856,294.0942857144,300.98,296.12,127.69999999999999,78.39714285714,284.75,15.510857142879999,2.988571428574,26.814285714279997,7.0,32.239999999999995,22.34,54.800000000000004
sj,1992-05-01,1992,5,4,98,0.10863125,0.09524375,0.1514839325,0.15091785,274.96,298.42357142875,298.5660714285,295.149642857,301.225,296.55,773.3,82.452499999975,274.96,16.625714285725,2.575,27.378571428575,6.4,32.375,23.05,142.4
sj,1992-06-01,1992,6,4,94,0.11006250000000001,0.127225,0.13324855,0.130208925,190.48000000000002,299.12642857125,299.175,296.2760714285,301.075,297.6,164.6,84.4307142857,190.48000000000002,17.70357142855,1.9571428571424998,28.11785714285,6.8892857142875,32.525,23.875,241.5
sj,1992-07-01,1992,7,5,152,0.05228000000000001,0.12934266,0.14584513999999998,0.15657236000000002,171.37,299.7011428572,299.85,296.029714286,301.54,298.14,189.34,80.46228571428,171.37,17.405714285720002,2.18,28.22285714286,6.6171428571440005,32.339999999999996,24.0,105.3
sj,1992-08-01,1992,8,4,174,0.12968125,0.12960625,0.18265715,0.19466425,220.69,299.6325,299.757142857,296.10928571425,301.725,297.95000000000005,199.39999999999998,81.17892857142499,220.69,17.505714285699998,2.264285714285,28.057142857125,6.85357142857,32.375,23.6,104.3
sj,1992-09-01,1992,9,5,337,0.1244625,0.147443334,0.17877238,0.16118428,317.46,299.74628571439996,299.8142857142,296.12714285699997,302.02,298.1,305.15000000000003,80.73142857142,317.46,17.56285714286,2.182857142858,28.08571428572,7.1171428571419995,33.1,23.759999999999998,142.5
sj,1992-10-01,1992,10,4,247,0.14573125,0.11548749999999999,0.147897025,0.149935125,134.81,300.0092857145,300.07857142875,295.94214285725,302.32500000000005,297.85,77.2,78.589285714275,134.81,17.374285714275,2.9428571428575,28.842857142825,7.4142857142850005,33.599999999999994,24.174999999999997,38.5
sj,1992-11-01,1992,11,4,185,0.094525,0.1054833325,0.15249465,0.1251249975,194.92000000000002,298.96392857125,299.0214285715,295.509642857,301.025,297.35,237.49,81.47714285715,194.92000000000002,16.951785714274997,2.0785714285725,27.503571428575,7.0785714285725,32.224999999999994,22.625,247.6
sj,1992-12-01,1992,12,4,180,0.0438075,0.0796666675,0.163116675,0.15903945,140.01,298.16321428575,298.33035714275,294.132857143,300.225,296.75,122.77,78.594642857125,140.01,15.56964285715,2.1535714285725,26.535714285725,7.3249999999975,30.950000000000003,21.95,125.0
sj,1993-01-01,1993,1,5,156,0.036357,0.061591668,0.12994904200000001,0.11659077199999998,70.185,297.2974285712,297.4200000002,293.3221428572,299.31,296.02,135.25,78.63757142859001,70.185,14.741285714270001,1.9628571428569999,25.10428571427,6.652857142857,29.560000000000002,20.8,90.05
sj,1993-02-01,1993,2,4,83,0.1436896,0.0964020825,0.2004785775,0.1971178525,90.68,297.18678571425,297.332142857,293.137142857,299.95,295.325,69.3,78.296428571425,90.68,14.60464285715,2.4214285714274997,26.01785714285,7.44642857143,31.4,20.3,19.8
sj,1993-03-01,1993,3,4,57,0.0649125075,0.1018375,0.179900575,0.1924256,36.68,297.220357143,297.39285714275,292.40071428575,299.7,295.275,28.0,74.62607142857499,36.68,13.947500000025,2.5571428571399997,25.885714285725,7.9428571428575,30.95,20.55,18.1
sj,1993-04-01,1993,4,5,39,0.063885,0.06421,0.13276238,0.1331943,175.42999999999998,297.8437142858,297.95428571440004,294.1797142858,300.02,295.86,155.45999999999998,80.2497142857,175.42999999999998,15.589714285719998,2.56,26.90285714284,7.791428571428,32.559999999999995,21.880000000000003,57.1
sj,1993-05-01,1993,5,4,55,0.0865125,0.077775,0.1232250075,0.12181725,165.26,298.4482142855,298.49464285725,295.52678571424997,300.875,296.75,338.97,84.10928571427499,165.26,16.992142857125,2.210714285715,27.64642857145,6.6821428571425,32.775,22.9,169.3
sj,1993-06-01,1993,6,4,65,0.060012499999999996,0.083404175,0.18526785,0.16957855,195.07999999999998,299.55214285700004,299.60178571425,296.36678571425,301.75,297.75,242.9,82.9042857143,195.07999999999998,17.821428571425,2.1535714285725,28.1535714286,6.75714285714,32.75,23.325,177.89999999999998
sj,1993-07-01,1993,7,5,93,0.08668334,0.125769332,0.16685,0.18283142,202.55,299.5968571426,299.68142857140003,296.2257142858,301.68,297.94,306.4,81.97971428572001,202.55,17.62828571428,2.1228571428559997,28.282857142879998,6.5,32.660000000000004,23.639999999999997,204.8
sj,1993-08-01,1993,8,4,77,0.09989375,0.1469541675,0.218277375,0.20164285,127.82,299.94321428575,300.09285714275,296.60535714275,302.1,298.175,124.0,82.17464285715,127.82,18.046428571425,2.3071428571425,29.110714285725,6.7214285714275,33.199999999999996,24.549999999999997,48.7
sj,1993-09-01,1993,9,4,98,0.083825,0.09688125,0.141795825,0.1264297575,159.89,299.86928571425,299.955357143,296.247142857,302.225,298.3,184.4,80.75214285715,159.89,17.686428571425,2.2464285714275,28.4607142857,7.37857142857,32.8,23.725,104.0
sj,1993-10-01,1993,10,5,149,0.08338000000000001,0.07808,0.17425572,0.13832856600000001,178.56,299.8808571428,299.9114285714,296.3985714286,301.78000000000003,298.28000000000003,241.76,81.352,178.56,17.84657142858,2.0,28.19428571428,7.262857142856001,32.879999999999995,23.88,102.3
sj,1993-11-01,1993,11,4,145,0.02509999999999999,0.096397925,0.1738767825,0.17720715,104.31,299.132857143,299.25,295.43750000025,301.225,297.65,230.51,80.2682142857,104.31,16.836428571425,2.07142857143,27.4,7.0857142857149995,32.25,22.9,106.0
sj,1993-12-01,1993,12,4,139,0.019225012499999986,-0.03422500125,0.144243325,0.08062262,68.82,298.40750000025,298.4589285715,294.47,300.75,296.525,131.3,79.112857142875,68.82,15.888928571425,2.3464285714275,26.39642857145,7.52857142857,31.675,21.25,71.6
sj,1994-01-01,1994,1,5,150,0.023119999999999995,0.03318832000000001,0.154068563,0.17131429599999998,17.85,297.9585714284,298.0814285716,293.7219999998,299.91999999999996,296.15999999999997,77.74,77.45542857144,17.85,15.108571428560001,2.23142857143,25.66857142856,7.337142857143999,30.2,20.9,91.0
sj,1994-02-01,1994,2,4,132,0.2475,0.1656208325,0.170499975,0.16056518250000001,0.0,297.58357142875,297.6982142855,292.83321428575,299.425,295.825,52.0,74.9525,0.0,14.275,2.1464285714275,25.621428571425,7.589285714284999,30.15,20.85,30.299999999999997
sj,1994-03-01,1994,3,4,100,0.12415000000000001,0.075208325,0.1524660725,0.138222625,7.15,297.505,297.657142857,293.2639285715,299.975,295.5,44.99,77.379285714275,7.15,14.69214285715,2.7928571428574998,25.942857142875,8.367857142857499,31.4,21.0,48.8
sj,1994-04-01,1994,4,5,85,0.114615,0.089641666,0.140454312,0.132594774,46.62,297.9608571426,298.1257142856,293.3454285714,300.04,296.54,69.56,75.66285714284,46.62,14.763142857119998,2.342857142858,26.34857142856,7.402857142857999,31.22,21.66,61.9
sj,1994-05-01,1994,5,4,90,0.092075,0.07665,0.165410725,0.151942875,112.48,298.97499999975,299.142857143,295.402142857,301.125,297.3,72.0,80.86357142860001,112.48,16.7889285714,2.3285714285725003,27.996428571425,7.3321428571425,33.05,23.475,50.0
sj,1994-06-01,1994,6,4,134,0.0322125,0.076875,0.14012084749999998,0.14377858999999998,101.28,299.5075,299.68750000025,295.485,301.7,298.025,68.41,78.76107142859999,101.28,16.849285714275,2.3178571428575,28.299999999999997,7.0785714285725,32.925,23.725,97.69999999999999
sj,1994-07-01,1994,7,5,275,0.12270334000000001,0.18864668,0.18323192000000002,0.16675144,83.9,299.6757142856,299.81285714300003,295.39514285719997,301.7,298.02,109.45,77.53485714286,83.9,16.7345714286,2.242857142858,28.25428571428,6.671428571428,32.660000000000004,24.0,69.2
sj,1994-08-01,1994,8,4,360,0.0953854175,0.051506249999999996,0.1501886925,0.134735725,78.0,299.86714285725,299.99464285749997,295.56178571425,302.025,298.025,63.56,77.434285714275,78.0,16.935714285725,2.432142857145,28.432142857125,7.0607142857125,33.175,24.15,76.8
sj,1994-09-01,1994,9,4,955,0.04912890625,0.092017578125,0.17611377666666667,0.20950765500000001,179.69,300.0760714285,300.2017857145,296.07392857125,302.4,298.15,169.64,78.92142857145001,179.69,17.471785714275,2.40357142857,28.9107142857,6.58214285714,33.45,24.575,110.5
sj,1994-10-01,1994,10,5,1996,0.107709375,0.0664671875,0.12743482666666667,0.19341908000000002,260.3,299.714857143,299.8042857142,295.7045714284,302.14,298.0,169.45999999999998,78.89628571428,260.3,17.13171428572,2.52857142857,28.26,7.194285714286001,34.22,23.759999999999998,123.5
sj,1994-11-01,1994,11,4,1486,0.16338281249999997,0.05768515625,0.16336150666666666,0.19397492,81.0,299.4464285715,299.4839285715,295.99428571425,301.875,297.65,123.4,81.46714285715,81.0,17.435357142875,2.1821428571425,27.65357142855,7.17142857143,32.65,23.025,153.2
sj,1994-12-01,1994,12,4,770,0.2128703125,0.04987890625,0.19529633333333335,0.194469,63.47,298.46642857125,298.5589285715,294.54178571424995,300.3,296.75,162.19,79.125,63.47,15.92035714285,2.1535714285700003,26.621428571425,7.35357142857,31.275,21.8,114.4
sj,1995-01-01,1995,1,5,419,0.09024249999999999,0.09937332,0.21378588,0.19771556,109.42000000000002,297.726,297.9357142856,293.616,300.21999999999997,295.64,85.57000000000001,78.12714285714,109.42000000000002,15.048857142840001,2.682857142856,25.934285714279998,8.054285714286,31.24,20.9,99.0
sj,1995-02-01,1995,2,4,97,0.05731874875,0.08279687625,0.16736857500000002,0.179767875,0.0,297.73392857150003,297.9107142855,293.48785714300004,300.15,295.625,86.05,77.428928571425,0.0,14.87285714285,2.685714285715,26.035714285725,8.2107142857125,32.1,20.85,59.2
sj,1995-03-01,1995,3,4,54,0.08095,0.123735425,0.16447404999999998,0.175225725,19.43,296.96178571425,297.08214285725,292.67714285675004,299.725,294.8,112.45,77.18785714284999,19.43,14.2075,2.464285714285,25.15714285715,7.6571428571424995,31.0,20.275,87.4
sj,1995-04-01,1995,4,5,43,0.145748,0.16133,0.22610999999999998,0.22934571999999998,11.870000000000001,297.6908571428,297.88,292.5854285716,300.38,295.36,29.0,73.52571428569999,11.870000000000001,14.178,3.142857142858,26.29714285714,7.691428571426,31.9,21.0,77.1
sj,1995-05-01,1995,5,4,16,0.08693124999999999,0.13056457500000002,0.20296905,0.182424975,354.21000000000004,299.0925,299.27321428575,295.25607142875003,301.7,297.175,47.8,79.661785714275,354.21000000000004,16.660357142875,2.7821428571425,27.4392857143,7.5142857142875,32.9,22.225,231.6
sj,1995-06-01,1995,6,4,41,0.13985625000000002,0.141525,0.19269285,0.167375,331.65,299.55892857175,299.575,296.08464285725,301.475,298.05,158.94,81.387499999975,331.65,17.494285714275,1.9785714285725,27.903571428575,7.3285714285725,32.625,23.325,98.6
sj,1995-07-01,1995,7,5,64,0.19249666,0.19452,0.19410142,0.20522285999999998,207.32999999999998,300.4042857142,300.5,296.7125714286,302.6,298.68,184.12,80.51685714286,207.32999999999998,18.183428571420002,2.417142857142,29.18857142856,7.128571428572,33.98,24.54,127.1
sj,1995-08-01,1995,8,4,77,0.0768166675,0.0798916675,0.168056525,0.172382125,159.66,300.1925,300.2392857145,296.9564285715,302.65,298.325,256.5,82.722499999975,159.66,18.4942857143,2.42142857143,29.05,7.0428571428575,33.875,24.025,132.1
sj,1995-09-01,1995,9,4,132,0.078783325,0.09884166750000001,0.1705531,0.180897025,217.75,300.4175,300.48214285725,296.96499999975003,302.75,298.275,269.01,81.649285714275,217.75,18.525357142849998,2.685714285715,29.4107142857,7.0500000000025,34.3,24.424999999999997,181.5
sj,1995-10-01,1995,10,5,176,0.1192325,0.12452533400000002,0.123914292,0.12466573200000002,260.94,299.7425714284,299.7528571428,296.5128571426,301.74,297.86,227.27999999999997,82.61514285714,260.94,18.00142857142,2.082857142856,28.34285714284,7.082857142856,32.980000000000004,24.1,170.7
sj,1995-11-01,1995,11,4,123,0.0815,0.074229175,0.2288125,0.2415393,145.64999999999998,299.44214285725,299.6089285715,295.475,301.675,297.775,95.39999999999999,79.01214285715,145.64999999999998,16.896428571425,2.425,27.435714285725,7.2535714285725,32.225,23.05,75.8
sj,1995-12-01,1995,12,4,91,0.0439875,0.06551875,0.216707125,0.1631107,20.21,298.82749999975,298.9375,294.806785714,300.65,297.375,90.39,78.6582142857,20.21,16.199999999975,1.9678571428575,26.635714285725,7.0357142857125,31.25,22.35,103.19999999999999
sj,1996-01-01,1996,1,5,93,0.06776666,0.099819988,0.16962571399999998,0.18657143999999998,137.7,297.5491428574,297.6385714286,293.919142857,299.52,295.91999999999996,190.07,80.42857142856,137.7,15.336000000000002,2.0142857142860002,25.55714285712,6.251428571428,29.54,21.46,191.4
sj,1996-02-01,1996,2,4,75,0.06126875,0.08621875000000001,0.204033325,0.18274285,214.08,297.60357142875,297.730357143,293.46535714275,299.725,295.7,59.72,77.9017857143,214.08,14.887857142875001,2.35357142857,25.499999999975,7.2964285714325,30.4,21.1,63.0
sj,1996-03-01,1996,3,4,38,0.058225,0.0532375,0.1731274,0.177153575,9.96,297.7246428575,297.905357143,293.152142857,300.125,296.0,42.6,75.903928571425,9.96,14.600714285725,2.5535714285725,26.103571428575,7.960714285715,31.525000000000002,21.275,30.7
sj,1996-04-01,1996,4,5,38,0.13992000899999998,0.120115,0.17316572,0.17971146,100.97,297.886857143,298.0528571428,293.66171428580003,300.4,296.2,113.32,77.53457142856,100.97,15.0617142857,2.322857142856,26.08571428574,6.86857142857,31.1,21.78,144.8
sj,1996-05-01,1996,5,4,17,0.020275,0.0489125,0.1497506,0.145008935,133.82999999999998,298.3514285715,298.48571428574996,294.76785714275,300.5,296.85,118.91,80.79107142857501,133.82999999999998,16.168928571400002,2.2857142857175,26.532142857175,6.282142857145,30.674999999999997,22.5,65.6
sj,1996-06-01,1996,6,4,18,0.097075,0.08861875,0.15883750000000002,0.155026775,228.8,299.032142857,299.07321428575,295.73107142875,301.15,297.525,163.88,82.208571428575,228.8,17.118214285725,2.0678571428575,27.221428571449998,6.1857142857125,31.675,23.325,147.1
sj,1996-07-01,1996,7,5,46,0.07639166500000001,0.070365,0.17981858,0.17944714,184.25,299.4885714284,299.6014285714,296.0248571426,301.65999999999997,297.6,237.23000000000002,81.46571428572,184.25,17.41,2.197142857144,27.58285714286,5.8,31.439999999999998,23.88,192.2
sj,1996-08-01,1996,8,4,73,0.056366665,0.0632416675,0.22078595,0.229896425,180.61,299.429642857,299.49821428575,296.15035714325,301.4,297.85,199.31,82.390714285725,180.61,17.55892857145,2.210714285715,27.557142857125,6.0785714285725,31.675,23.475,149.4
