city,feature_group,feature,window_months,rolling_stat,rolling_feature_name,n_pairs,pearson_corr,abs_pearson_corr
iq,reanalysis,reanalysis_specific_humidity_g_per_kg,12,mean,reanalysis_specific_humidity_g_per_kg_rolling_12_month_mean,120,0.27440829797457966,0.27440829797457966
iq,reanalysis,reanalysis_specific_humidity_g_per_kg,13,mean,reanalysis_specific_humidity_g_per_kg_rolling_13_month_mean,120,0.3136722746575561,0.3136722746575561
iq,reanalysis,reanalysis_specific_humidity_g_per_kg,14,mean,reanalysis_specific_humidity_g_per_kg_rolling_14_month_mean,120,0.3288123755464373,0.3288123755464373
iq,reanalysis,reanalysis_tdtr_k,1,mean,reanalysis_tdtr_k_rolling_1_month_mean,120,-0.1882131567119071,0.1882131567119071
iq,reanalysis,reanalysis_tdtr_k,2,mean,reanalysis_tdtr_k_rolling_2_month_mean,120,-0.14979528359720123,0.14979528359720123
iq,reanalysis,reanalysis_tdtr_k,3,mean,reanalysis_tdtr_k_rolling_3_month_mean,120,-0.08754201949314742,0.08754201949314742
iq,reanalysis,reanalysis_tdtr_k,4,mean,reanalysis_tdtr_k_rolling_4_month_mean,120,-0.026488627781488056,0.026488627781488056
iq,reanalysis,reanalysis_tdtr_k,5,mean,reanalysis_tdtr_k_rolling_5_month_mean,120,0.02736866774497235,0.02736866774497235
iq,reanalysis,reanalysis_tdtr_k,6,mean,reanalysis_tdtr_k_rolling_6_month_mean,120,0.04344460099716717,0.04344460099716717
iq,reanalysis,reanalysis_tdtr_k,7,mean,reanalysis_tdtr_k_rolling_7_month_mean,120,0.032873734202020055,0.032873734202020055
iq,reanalysis,reanalysis_tdtr_k,8,mean,reanalysis_tdtr_k_rolling_8_month_mean,120,-0.00907189191857788,0.00907189191857788
iq,reanalysis,reanalysis_tdtr_k,9,mean,reanalysis_tdtr_k_rolling_9_month_mean,120,-0.08077146851892658,0.08077146851892658
iq,reanalysis,reanalysis_tdtr_k,10,mean,reanalysis_tdtr_k_rolling_10_month_mean,120,-0.15992911815826372,0.15992911815826372
iq,reanalysis,reanalysis_tdtr_k,11,mean,reanalysis_tdtr_k_rolling_11_month_mean,120,-0.2258413291701887,0.2258413291701887
iq,reanalysis,reanalysis_tdtr_k,12,mean,reanalysis_tdtr_k_rolling_12_month_mean,120,-0.2697412499731173,0.2697412499731173
iq,reanalysis,reanalysis_tdtr_k,13,mean,reanalysis_tdtr_k_rolling_13_month_mean,120,-0.28892330158297,0.28892330158297
iq,reanalysis,reanalysis_tdtr_k,14,mean,reanalysis_tdtr_k_rolling_14_month_mean,120,-0.2715807038030684,0.2715807038030684
iq,station,station_avg_temp_c,1,mean,station_avg_temp_c_rolling_1_month_mean,120,0.21642068343024518,0.21642068343024518
iq,station,station_avg_temp_c,2,mean,station_avg_temp_c_rolling_2_month_mean,120,0.26022148591391786,0.26022148591391786
iq,station,station_avg_temp_c,3,mean,station_avg_temp_c_rolling_3_month_mean,120,0.2612909403605358,0.2612909403605358
iq,station,station_avg_temp_c,4,mean,station_avg_temp_c_rolling_4_month_mean,120,0.24024464752933591,0.24024464752933591
iq,station,station_avg_temp_c,5,mean,station_avg_temp_c_rolling_5_month_mean,120,0.16969364058153438,0.16969364058153438
iq,station,station_avg_temp_c,6,mean,station_avg_temp_c_rolling_6_month_mean,120,0.08680126535391852,0.08680126535391852
iq,station,station_avg_temp_c,7,mean,station_avg_temp_c_rolling_7_month_mean,120,0.005539146369413119,0.005539146369413119
iq,station,station_avg_temp_c,8,mean,station_avg_temp_c_rolling_8_month_mean,120,-0.06478420980493754,0.06478420980493754
iq,station,station_avg_temp_c,9,mean,station_avg_temp_c_rolling_9_month_mean,120,-0.08877119725245716,0.08877119725245716
iq,station,station_avg_temp_c,10,mean,station_avg_temp_c_rolling_10_month_mean,120,-0.07254638497479605,0.07254638497479605
iq,station,station_avg_temp_c,11,mean,station_avg_temp_c_rolling_11_month_mean,120,-0.030664601784967455,0.030664601784967455
iq,station,station_avg_temp_c,12,mean,station_avg_temp_c_rolling_12_month_mean,120,0.03371055879210304,0.03371055879210304
iq,station,station_avg_temp_c,13,mean,station_avg_temp_c_rolling_13_month_mean,120,0.08839199606184335,0.08839199606184335
iq,station,station_avg_temp_c,14,mean,station_avg_temp_c_rolling_14_month_mean,120,0.1277164556513428,0.1277164556513428
iq,station,station_diur_temp_rng_c,1,mean,station_diur_temp_rng_c_rolling_1_month_mean,120,-0.0822129387110199,0.0822129387110199
iq,station,station_diur_temp_rng_c,2,mean,station_diur_temp_rng_c_rolling_2_month_mean,120,-0.02853308665535681,0.02853308665535681
iq,station,station_diur_temp_rng_c,3,mean,station_diur_temp_rng_c_rolling_3_month_mean,120,0.012492055660648357,0.012492055660648357
iq,station,station_diur_temp_rng_c,4,mean,station_diur_temp_rng_c_rolling_4_month_mean,120,0.018571738317136884,0.018571738317136884
iq,station,station_diur_temp_rng_c,5,mean,station_diur_temp_rng_c_rolling_5_month_mean,120,-0.004111063972092334,0.004111063972092334
iq,station,station_diur_temp_rng_c,6,mean,station_diur_temp_rng_c_rolling_6_month_mean,120,-0.02234748605703768,0.02234748605703768
iq,station,station_diur_temp_rng_c,7,mean,station_diur_temp_rng_c_rolling_7_month_mean,120,-0.06549690638912964,0.06549690638912964
iq,station,station_diur_temp_rng_c,8,mean,station_diur_temp_rng_c_rolling_8_month_mean,120,-0.13200642064801843,0.13200642064801843
iq,station,station_diur_temp_rng_c,9,mean,station_diur_temp_rng_c_rolling_9_month_mean,120,-0.18679278994397763,0.18679278994397763
iq,station,station_diur_temp_rng_c,10,mean,station_diur_temp_rng_c_rolling_10_month_mean,120,-0.23338434121803056,0.23338434121803056
iq,station,station_diur_temp_rng_c,11,mean,station_diur_temp_rng_c_rolling_11_month_mean,120,-0.2693313967546526,0.2693313967546526
iq,station,station_diur_temp_rng_c,12,mean,station_diur_temp_rng_c_rolling_12_month_mean,120,-0.2794854033613973,0.2794854033613973
iq,station,station_diur_temp_rng_c,13,mean,station_diur_temp_rng_c_rolling_13_month_mean,120,-0.28044374829775676,0.28044374829775676
iq,station,station_diur_temp_rng_c,14,mean,station_diur_temp_rng_c_rolling_14_month_mean,120,-0.27476112073984005,0.27476112073984005
iq,station,station_max_temp_c,1,mean,station_max_temp_c_rolling_1_month_mean,120,0.08553486912613746,0.08553486912613746
iq,station,station_max_temp_c,2,mean,station_max_temp_c_rolling_2_month_mean,120,0.1528455874462078,0.1528455874462078
iq,station,station_max_temp_c,3,mean,station_max_temp_c_rolling_3_month_mean,120,0.17911922914524137,0.17911922914524137
iq,station,station_max_temp_c,4,mean,station_max_temp_c_rolling_4_month_mean,120,0.15496136777238226,0.15496136777238226
iq,station,station_max_temp_c,5,mean,station_max_temp_c_rolling_5_month_mean,120,0.09905407631389233,0.09905407631389233
iq,station,station_max_temp_c,6,mean,station_max_temp_c_rolling_6_month_mean,120,0.03833126204964624,0.03833126204964624
iq,station,station_max_temp_c,7,mean,station_max_temp_c_rolling_7_month_mean,120,-0.024853874489507505,0.024853874489507505
iq,station,station_max_temp_c,8,mean,station_max_temp_c_rolling_8_month_mean,120,-0.10012393846873681,0.10012393846873681
iq,station,station_max_temp_c,9,mean,station_max_temp_c_rolling_9_month_mean,120,-0.16107205811398687,0.16107205811398687
iq,station,station_max_temp_c,10,mean,station_max_temp_c_rolling_10_month_mean,120,-0.1879162767022048,0.1879162767022048
iq,station,station_max_temp_c,11,mean,station_max_temp_c_rolling_11_month_mean,120,-0.18983723722376214,0.18983723722376214
iq,station,station_max_temp_c,12,mean,station_max_temp_c_rolling_12_month_mean,120,-0.16627339238291372,0.16627339238291372
iq,station,station_max_temp_c,13,mean,station_max_temp_c_rolling_13_month_mean,120,-0.1364903851738171,0.1364903851738171
iq,station,station_max_temp_c,14,mean,station_max_temp_c_rolling_14_month_mean,120,-0.10607689678202495,0.10607689678202495
iq,station,station_min_temp_c,1,mean,station_min_temp_c_rolling_1_month_mean,120,0.3289818675986162,0.3289818675986162
iq,station,station_min_temp_c,2,mean,station_min_temp_c_rolling_2_month_mean,120,0.30919245484145697,0.30919245484145697
iq,station,station_min_temp_c,3,mean,station_min_temp_c_rolling_3_month_mean,120,0.25800433226622,0.25800433226622
iq,station,station_min_temp_c,4,mean,station_min_temp_c_rolling_4_month_mean,120,0.1990423019319611,0.1990423019319611
iq,station,station_min_temp_c,5,mean,station_min_temp_c_rolling_5_month_mean,120,0.12063309040320895,0.12063309040320895
iq,station,station_min_temp_c,6,mean,station_min_temp_c_rolling_6_month_mean,120,0.04835128070053636,0.04835128070053636
iq,station,station_min_temp_c,7,mean,station_min_temp_c_rolling_7_month_mean,120,-0.002118933990299395,0.002118933990299395
iq,station,station_min_temp_c,8,mean,station_min_temp_c_rolling_8_month_mean,120,-0.01781351369476972,0.01781351369476972
iq,station,station_min_temp_c,9,mean,station_min_temp_c_rolling_9_month_mean,120,-0.0026514055389995554,0.0026514055389995554
iq,station,station_min_temp_c,10,mean,station_min_temp_c_rolling_10_month_mean,120,0.040413152491773886,0.040413152491773886
iq,station,station_min_temp_c,11,mean,station_min_temp_c_rolling_11_month_mean,120,0.09047141301814624,0.09047141301814624
iq,station,station_min_temp_c,12,mean,station_min_temp_c_rolling_12_month_mean,120,0.14742219384006863,0.14742219384006863
iq,station,station_min_temp_c,13,mean,station_min_temp_c_rolling_13_month_mean,120,0.1903572525633576,0.1903572525633576
iq,station,station_min_temp_c,14,mean,station_min_temp_c_rolling_14_month_mean,120,0.21957813939670554,0.21957813939670554
iq,station,station_precip_mm,1,mean,station_precip_mm_rolling_1_month_mean,120,0.14773538741540315,0.14773538741540315
iq,station,station_precip_mm,2,mean,station_precip_mm_rolling_2_month_mean,120,0.18766535697885925,0.18766535697885925
iq,station,station_precip_mm,3,mean,station_precip_mm_rolling_3_month_mean,120,0.1429521574746066,0.1429521574746066
iq,station,station_precip_mm,4,mean,station_precip_mm_rolling_4_month_mean,120,0.11168665798301691,0.11168665798301691
iq,station,station_precip_mm,5,mean,station_precip_mm_rolling_5_month_mean,120,0.060679975806467966,0.060679975806467966
iq,station,station_precip_mm,6,mean,station_precip_mm_rolling_6_month_mean,120,0.030328414028193827,0.030328414028193827
iq,station,station_precip_mm,7,mean,station_precip_mm_rolling_7_month_mean,120,0.03126523181873665,0.03126523181873665
iq,station,station_precip_mm,8,mean,station_precip_mm_rolling_8_month_mean,120,0.04722479436828505,0.04722479436828505
iq,station,station_precip_mm,9,mean,station_precip_mm_rolling_9_month_mean,120,0.04441505517174971,0.04441505517174971
iq,station,station_precip_mm,10,mean,station_precip_mm_rolling_10_month_mean,120,0.0805731984149166,0.0805731984149166
iq,station,station_precip_mm,11,mean,station_precip_mm_rolling_11_month_mean,120,0.1120550858504633,0.1120550858504633
iq,station,station_precip_mm,12,mean,station_precip_mm_rolling_12_month_mean,120,0.14176514176610783,0.14176514176610783
iq,station,station_precip_mm,13,mean,station_precip_mm_rolling_13_month_mean,120,0.1804998283717674,0.1804998283717674
iq,station,station_precip_mm,14,mean,station_precip_mm_rolling_14_month_mean,120,0.2013780611671269,0.2013780611671269
sj,ndvi,ndvi_ne,1,mean,ndvi_ne_rolling_1_month_mean,217,0.11861754223001748,0.11861754223001748
sj,ndvi,ndvi_ne,2,mean,ndvi_ne_rolling_2_month_mean,217,0.10905037349673799,0.10905037349673799
sj,ndvi,ndvi_ne,3,mean,ndvi_ne_rolling_3_month_mean,217,0.1040607383471393,0.1040607383471393
sj,ndvi,ndvi_ne,4,mean,ndvi_ne_rolling_4_month_mean,217,0.10331162978805977,0.10331162978805977
sj,ndvi,ndvi_ne,5,mean,ndvi_ne_rolling_5_month_mean,217,0.09897330757558195,0.09897330757558195
sj,ndvi,ndvi_ne,6,mean,ndvi_ne_rolling_6_month_mean,217,0.09910389527119272,0.09910389527119272
sj,ndvi,ndvi_ne,7,mean,ndvi_ne_rolling_7_month_mean,217,0.1060154138858553,0.1060154138858553
sj,ndvi,ndvi_ne,8,mean,ndvi_ne_rolling_8_month_mean,217,0.1189335980065817,0.1189335980065817
sj,ndvi,ndvi_ne,9,mean,ndvi_ne_rolling_9_month_mean,217,0.13531593140528808,0.13531593140528808
sj,ndvi,ndvi_ne,10,mean,ndvi_ne_rolling_10_month_mean,217,0.14077656429620472,0.14077656429620472
sj,ndvi,ndvi_ne,11,mean,ndvi_ne_rolling_11_month_mean,217,0.13730755944030204,0.13730755944030204
sj,ndvi,ndvi_ne,12,mean,ndvi_ne_rolling_12_month_mean,217,0.13368576332355905,0.13368576332355905
sj,ndvi,ndvi_ne,13,mean,ndvi_ne_rolling_13_month_mean,217,0.1315900287907733,0.1315900287907733
sj,ndvi,ndvi_ne,14,mean,ndvi_ne_rolling_14_month_mean,217,0.1304590810827257,0.1304590810827257
sj,ndvi,ndvi_nw,1,mean,ndvi_nw_rolling_1_month_mean,217,0.055863611639717814,0.055863611639717814
sj,ndvi,ndvi_nw,2,mean,ndvi_nw_rolling_2_month_mean,217,0.07254013167876294,0.07254013167876294
sj,ndvi,ndvi_nw,3,mean,ndvi_nw_rolling_3_month_mean,217,0.08510186528474559,0.08510186528474559
sj,ndvi,ndvi_nw,4,mean,ndvi_nw_rolling_4_month_mean,217,0.10069167276094006,0.10069167276094006
sj,ndvi,ndvi_nw,5,mean,ndvi_nw_rolling_5_month_mean,217,0.10413510915955192,0.10413510915955192
sj,ndvi,ndvi_nw,6,mean,ndvi_nw_rolling_6_month_mean,217,0.10199107535968294,0.10199107535968294
sj,ndvi,ndvi_nw,7,mean,ndvi_nw_rolling_7_month_mean,217,0.09846213315192147,0.09846213315192147
sj,ndvi,ndvi_nw,8,mean,ndvi_nw_rolling_8_month_mean,217,0.09619483172998813,0.09619483172998813
sj,ndvi,ndvi_nw,9,mean,ndvi_nw_rolling_9_month_mean,217,0.09747555628410866,0.09747555628410866
sj,ndvi,ndvi_nw,10,mean,ndvi_nw_rolling_10_month_mean,217,0.09473586599447656,0.09473586599447656
sj,ndvi,ndvi_nw,11,mean,ndvi_nw_rolling_11_month_mean,217,0.08842739546387775,0.08842739546387775
sj,ndvi,ndvi_nw,12,mean,ndvi_nw_rolling_12_month_mean,217,0.0864539706837541,0.0864539706837541
sj,ndvi,ndvi_nw,13,mean,ndvi_nw_rolling_13_month_mean,217,0.08740132001554289,0.08740132001554289
sj,ndvi,ndvi_nw,14,mean,ndvi_nw_rolling_14_month_mean,217,0.09250188835388794,0.09250188835388794
sj,ndvi,ndvi_se,1,mean,ndvi_se_rolling_1_month_mean,217,-0.0943808639457646,0.0943808639457646
sj,ndvi,ndvi_se,2,mean,ndvi_se_rolling_2_month_mean,217,-0.12092976364991316,0.12092976364991316
sj,ndvi,ndvi_se,3,mean,ndvi_se_rolling_3_month_mean,217,-0.1515341973705556,0.1515341973705556
sj,ndvi,ndvi_se,4,mean,ndvi_se_rolling_4_month_mean,217,-0.18813330795176067,0.18813330795176067
sj,ndvi,ndvi_se,5,mean,ndvi_se_rolling_5_month_mean,217,-0.22326992274341928,0.22326992274341928
sj,ndvi,ndvi_se,6,mean,ndvi_se_rolling_6_month_mean,217,-0.2422918509764047,0.2422918509764047
sj,ndvi,ndvi_se,7,mean,ndvi_se_rolling_7_month_mean,217,-0.2448179493236323,0.2448179493236323
sj,ndvi,ndvi_se,8,mean,ndvi_se_rolling_8_month_mean,217,-0.22990469317062384,0.22990469317062384
sj,ndvi,ndvi_se,9,mean,ndvi_se_rolling_9_month_mean,217,-0.2074007993483852,0.2074007993483852
sj,ndvi,ndvi_se,10,mean,ndvi_se_rolling_10_month_mean,217,-0.18978731327728687,0.18978731327728687
sj,ndvi,ndvi_se,11,mean,ndvi_se_rolling_11_month_mean,217,-0.1744818487150653,0.1744818487150653
sj,ndvi,ndvi_se,12,mean,ndvi_se_rolling_12_month_mean,217,-0.16519366228352092,0.16519366228352092
sj,ndvi,ndvi_se,13,mean,ndvi_se_rolling_13_month_mean,217,-0.1560433053568437,0.1560433053568437
sj,ndvi,ndvi_se,14,mean,ndvi_se_rolling_14_month_mean,217,-0.1496054791737024,0.1496054791737024
sj,ndvi,ndvi_sw,1,mean,ndvi_sw_rolling_1_month_mean,217,0.05673915283109136,0.05673915283109136
sj,ndvi,ndvi_sw,2,mean,ndvi_sw_rolling_2_month_mean,217,0.07474479701613258,0.07474479701613258
sj,ndvi,ndvi_sw,3,mean,ndvi_sw_rolling_3_month_mean,217,0.05777600103515109,0.05777600103515109
sj,ndvi,ndvi_sw,4,mean,ndvi_sw_rolling_4_month_mean,217,0.016338922547499815,0.016338922547499815
sj,ndvi,ndvi_sw,5,mean,ndvi_sw_rolling_5_month_mean,217,-0.018677180573724826,0.018677180573724826
sj,ndvi,ndvi_sw,6,mean,ndvi_sw_rolling_6_month_mean,217,-0.044776179933611916,0.044776179933611916
sj,ndvi,ndvi_sw,7,mean,ndvi_sw_rolling_7_month_mean,217,-0.05856959159890538,0.05856959159890538
sj,ndvi,ndvi_sw,8,mean,ndvi_sw_rolling_8_month_mean,217,-0.05608060247105814,0.05608060247105814
sj,ndvi,ndvi_sw,9,mean,ndvi_sw_rolling_9_month_mean,217,-0.04599274466631227,0.04599274466631227
sj,ndvi,ndvi_sw,10,mean,ndvi_sw_rolling_10_month_mean,217,-0.04839620663742496,0.04839620663742496
sj,ndvi,ndvi_sw,11,mean,ndvi_sw_rolling_11_month_mean,217,-0.058567356668591274,0.058567356668591274
sj,ndvi,ndvi_sw,12,mean,ndvi_sw_rolling_12_month_mean,217,-0.06693201883499016,0.06693201883499016
sj,ndvi,ndvi_sw,13,mean,ndvi_sw_rolling_13_month_mean,217,-0.07080633721576299,0.07080633721576299
sj,ndvi,ndvi_sw,14,mean,ndvi_sw_rolling_14_month_mean,217,-0.07128605952930192,0.07128605952930192
sj,precipitation,precipitation_amt_mm,1,mean,precipitation_amt_mm_rolling_1_month_mean,217,0.13546349515856396,0.13546349515856396
sj,precipitation,precipitation_amt_mm,2,mean,precipitation_amt_mm_rolling_2_month_mean,217,0.16422967592302526,0.16422967592302526
sj,precipitation,precipitation_amt_mm,3,mean,precipitation_amt_mm_rolling_3_month_mean,217,0.17877297866916142,0.17877297866916142
sj,precipitation,precipitation_amt_mm,4,mean,precipitation_amt_mm_rolling_4_month_mean,217,0.1793904738054101,0.1793904738054101
sj,precipitation,precipitation_amt_mm,5,mean,precipitation_amt_mm_rolling_5_month_mean,217,0.1607744105278697,0.1607744105278697
sj,precipitation,precipitation_amt_mm,6,mean,precipitation_amt_mm_rolling_6_month_mean,217,0.11383139244534532,0.11383139244534532
sj,precipitation,precipitation_amt_mm,7,mean,precipitation_amt_mm_rolling_7_month_mean,217,0.04517852244343529,0.04517852244343529
sj,precipitation,precipitation_amt_mm,8,mean,precipitation_amt_mm_rolling_8_month_mean,217,-0.0522758688386767,0.0522758688386767
sj,precipitation,precipitation_amt_mm,9,mean,precipitation_amt_mm_rolling_9_month_mean,217,-0.1500452794988896,0.1500452794988896
sj,precipitation,precipitation_amt_mm,10,mean,precipitation_amt_mm_rolling_10_month_mean,217,-0.22677062708252646,0.22677062708252646
sj,precipitation,precipitation_amt_mm,11,mean,precipitation_amt_mm_rolling_11_month_mean,217,-0.27481202778533453,0.27481202778533453
sj,precipitation,precipitation_amt_mm,12,mean,precipitation_amt_mm_rolling_12_month_mean,217,-0.28551111534113177,0.28551111534113177
sj,precipitation,precipitation_amt_mm,13,mean,precipitation_amt_mm_rolling_13_month_mean,217,-0.25514623190134555,0.25514623190134555
sj,precipitation,precipitation_amt_mm,14,mean,precipitation_amt_mm_rolling_14_month_mean,217,-0.21796319712202408,0.21796319712202408
sj,reanalysis,reanalysis_air_temp_k,1,mean,reanalysis_air_temp_k_rolling_1_month_mean,217,0.18636625405827306,0.18636625405827306
sj,reanalysis,reanalysis_air_temp_k,2,mean,reanalysis_air_temp_k_rolling_2_month_mean,217,0.24870433738261502,0.24870433738261502
sj,reanalysis,reanalysis_air_temp_k,3,mean,reanalysis_air_temp_k_rolling_3_month_mean,217,0.2905981540499693,0.2905981540499693
sj,reanalysis,reanalysis_air_temp_k,4,mean,reanalysis_air_temp_k_rolling_4_month_mean,217,0.3097176580960856,0.3097176580960856
sj,reanalysis,reanalysis_air_temp_k,5,mean,reanalysis_air_temp_k_rolling_5_month_mean,217,0.30626989854599784,0.30626989854599784
sj,reanalysis,reanalysis_air_temp_k,6,mean,reanalysis_air_temp_k_rolling_6_month_mean,217,0.2778242519755596,0.2778242519755596
sj,reanalysis,reanalysis_air_temp_k,7,mean,reanalysis_air_temp_k_rolling_7_month_mean,217,0.2200761695163181,0.2200761695163181
sj,reanalysis,reanalysis_air_temp_k,8,mean,reanalysis_air_temp_k_rolling_8_month_mean,217,0.14549286160878944,0.14549286160878944
sj,reanalysis,reanalysis_air_temp_k,9,mean,reanalysis_air_temp_k_rolling_9_month_mean,217,0.06635252006909625,0.06635252006909625
sj,reanalysis,reanalysis_air_temp_k,10,mean,reanalysis_air_temp_k_rolling_10_month_mean,217,-0.0020108445144475157,0.0020108445144475157
sj,reanalysis,reanalysis_air_temp_k,11,mean,reanalysis_air_temp_k_rolling_11_month_mean,217,-0.03760077409455827,0.03760077409455827
sj,reanalysis,reanalysis_air_temp_k,12,mean,reanalysis_air_temp_k_rolling_12_month_mean,217,-0.030277602143981005,0.030277602143981005
sj,reanalysis,reanalysis_air_temp_k,13,mean,reanalysis_air_temp_k_rolling_13_month_mean,217,0.00927122938657541,0.00927122938657541
sj,reanalysis,reanalysis_air_temp_k,14,mean,reanalysis_air_temp_k_rolling_14_month_mean,217,0.05893483536721499,0.05893483536721499
sj,reanalysis,reanalysis_avg_temp_k,1,mean,reanalysis_avg_temp_k_rolling_1_month_mean,217,0.18056939404790234,0.18056939404790234
sj,reanalysis,reanalysis_avg_temp_k,2,mean,reanalysis_avg_temp_k_rolling_2_month_mean,217,0.24356439698950688,0.24356439698950688
sj,reanalysis,reanalysis_avg_temp_k,3,mean,reanalysis_avg_temp_k_rolling_3_month_mean,217,0.28692463557521164,0.28692463557521164
sj,reanalysis,reanalysis_avg_temp_k,4,mean,reanalysis_avg_temp_k_rolling_4_month_mean,217,0.3074737547614835,0.3074737547614835
sj,reanalysis,reanalysis_avg_temp_k,5,mean,reanalysis_avg_temp_k_rolling_5_month_mean,217,0.30580836554634494,0.30580836554634494
sj,reanalysis,reanalysis_avg_temp_k,6,mean,reanalysis_avg_temp_k_rolling_6_month_mean,217,0.2790370174885149,0.2790370174885149
sj,reanalysis,reanalysis_avg_temp_k,7,mean,reanalysis_avg_temp_k_rolling_7_month_mean,217,0.22277090471386626,0.22277090471386626
sj,reanalysis,reanalysis_avg_temp_k,8,mean,reanalysis_avg_temp_k_rolling_8_month_mean,217,0.14931345839414847,0.14931345839414847
sj,reanalysis,reanalysis_avg_temp_k,9,mean,reanalysis_avg_temp_k_rolling_9_month_mean,217,0.07111224933309723,0.07111224933309723
sj,reanalysis,reanalysis_avg_temp_k,10,mean,reanalysis_avg_temp_k_rolling_10_month_mean,217,0.0037228943334794077,0.0037228943334794077
sj,reanalysis,reanalysis_avg_temp_k,11,mean,reanalysis_avg_temp_k_rolling_11_month_mean,217,-0.031729904502884494,0.031729904502884494
sj,reanalysis,reanalysis_avg_temp_k,12,mean,reanalysis_avg_temp_k_rolling_12_month_mean,217,-0.025235996615341958,0.025235996615341958
sj,reanalysis,reanalysis_avg_temp_k,13,mean,reanalysis_avg_temp_k_rolling_13_month_mean,217,0.012544083823512742,0.012544083823512742
sj,reanalysis,reanalysis_avg_temp_k,14,mean,reanalysis_avg_temp_k_rolling_14_month_mean,217,0.060813695849436,0.060813695849436
sj,reanalysis,reanalysis_dew_point_temp_k,1,mean,reanalysis_dew_point_temp_k_rolling_1_month_mean,217,0.21547518909139818,0.21547518909139818
sj,reanalysis,reanalysis_dew_point_temp_k,2,mean,reanalysis_dew_point_temp_k_rolling_2_month_mean,217,0.2754948063649646,0.2754948063649646
sj,reanalysis,reanalysis_dew_point_temp_k,3,mean,reanalysis_dew_point_temp_k_rolling_3_month_mean,217,0.3192208228491487,0.3192208228491487
sj,reanalysis,reanalysis_dew_point_temp_k,4,mean,reanalysis_dew_point_temp_k_rolling_4_month_mean,217,0.342035018449368,0.342035018449368
sj,reanalysis,reanalysis_dew_point_temp_k,5,mean,reanalysis_dew_point_temp_k_rolling_5_month_mean,217,0.345546893612529,0.345546893612529
sj,reanalysis,reanalysis_dew_point_temp_k,6,mean,reanalysis_dew_point_temp_k_rolling_6_month_mean,217,0.3261831433201957,0.3261831433201957
sj,reanalysis,reanalysis_dew_point_temp_k,7,mean,reanalysis_dew_point_temp_k_rolling_7_month_mean,217,0.27658074172156066,0.27658074172156066
sj,reanalysis,reanalysis_dew_point_temp_k,8,mean,reanalysis_dew_point_temp_k_rolling_8_month_mean,217,0.20729987441574438,0.20729987441574438
sj,reanalysis,reanalysis_dew_point_temp_k,9,mean,reanalysis_dew_point_temp_k_rolling_9_month_mean,217,0.12782383197255082,0.12782383197255082
sj,reanalysis,reanalysis_dew_point_temp_k,10,mean,reanalysis_dew_point_temp_k_rolling_10_month_mean,217,0.05347402335684676,0.05347402335684676
sj,reanalysis,reanalysis_dew_point_temp_k,11,mean,reanalysis_dew_point_temp_k_rolling_11_month_mean,217,0.01213521305549717,0.01213521305549717
sj,reanalysis,reanalysis_dew_point_temp_k,12,mean,reanalysis_dew_point_temp_k_rolling_12_month_mean,217,0.027382259706480276,0.027382259706480276
sj,reanalysis,reanalysis_dew_point_temp_k,13,mean,reanalysis_dew_point_temp_k_rolling_13_month_mean,217,0.08594945828295286,0.08594945828295286
sj,reanalysis,reanalysis_dew_point_temp_k,14,mean,reanalysis_dew_point_temp_k_rolling_14_month_mean,217,0.15279740257179408,0.15279740257179408
sj,reanalysis,reanalysis_max_air_temp_k,1,mean,reanalysis_max_air_temp_k_rolling_1_month_mean,217,0.20180410537918697,0.20180410537918697
sj,reanalysis,reanalysis_max_air_temp_k,2,mean,reanalysis_max_air_temp_k_rolling_2_month_mean,217,0.26121886128249305,0.26121886128249305
sj,reanalysis,reanalysis_max_air_temp_k,3,mean,reanalysis_max_air_temp_k_rolling_3_month_mean,217,0.30521805623575937,0.30521805623575937
sj,reanalysis,reanalysis_max_air_temp_k,4,mean,reanalysis_max_air_temp_k_rolling_4_month_mean,217,0.32648845241157404,0.32648845241157404
sj,reanalysis,reanalysis_max_air_temp_k,5,mean,reanalysis_max_air_temp_k_rolling_5_month_mean,217,0.32720671068946894,0.32720671068946894
sj,reanalysis,reanalysis_max_air_temp_k,6,mean,reanalysis_max_air_temp_k_rolling_6_month_mean,217,0.30410563024514714,0.30410563024514714
sj,reanalysis,reanalysis_max_air_temp_k,7,mean,reanalysis_max_air_temp_k_rolling_7_month_mean,217,0.24940390939603965,0.24940390939603965
sj,reanalysis,reanalysis_max_air_temp_k,8,mean,reanalysis_max_air_temp_k_rolling_8_month_mean,217,0.17643427621838317,0.17643427621838317
sj,reanalysis,reanalysis_max_air_temp_k,9,mean,reanalysis_max_air_temp_k_rolling_9_month_mean,217,0.0966044132309176,0.0966044132309176
sj,reanalysis,reanalysis_max_air_temp_k,10,mean,reanalysis_max_air_temp_k_rolling_10_month_mean,217,0.026427247799849184,0.026427247799849184
sj,reanalysis,reanalysis_max_air_temp_k,11,mean,reanalysis_max_air_temp_k_rolling_11_month_mean,217,-0.010377147904617141,0.010377147904617141
sj,reanalysis,reanalysis_max_air_temp_k,12,mean,reanalysis_max_air_temp_k_rolling_12_month_mean,217,-0.00914123576202991,0.00914123576202991
sj,reanalysis,reanalysis_max_air_temp_k,13,mean,reanalysis_max_air_temp_k_rolling_13_month_mean,217,0.020961756238223817,0.020961756238223817
