city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,weekofyear_sin,weekofyear_cos,reanalysis_specific_humidity_g_per_kg_lag_1,reanalysis_specific_humidity_g_per_kg_lag_2,reanalysis_specific_humidity_g_per_kg_lag_3,reanalysis_specific_humidity_g_per_kg_lag_5,reanalysis_specific_humidity_g_per_kg_lag_6,reanalysis_specific_humidity_g_per_kg_lag_8,reanalysis_specific_humidity_g_per_kg_lag_10,reanalysis_specific_humidity_g_per_kg_lag_12,reanalysis_dew_point_temp_k_lag_1,reanalysis_dew_point_temp_k_lag_2,reanalysis_dew_point_temp_k_lag_3,reanalysis_dew_point_temp_k_lag_5,reanalysis_dew_point_temp_k_lag_6,reanalysis_dew_point_temp_k_lag_8,reanalysis_dew_point_temp_k_lag_10,reanalysis_dew_point_temp_k_lag_12,reanalysis_min_air_temp_k_lag_1,reanalysis_min_air_temp_k_lag_2,reanalysis_min_air_temp_k_lag_3,reanalysis_min_air_temp_k_lag_5,reanalysis_min_air_temp_k_lag_6,reanalysis_min_air_temp_k_lag_8,reanalysis_min_air_temp_k_lag_10,reanalysis_min_air_temp_k_lag_12,reanalysis_air_temp_k_lag_6,reanalysis_air_temp_k_lag_8,reanalysis_air_temp_k_lag_10,reanalysis_air_temp_k_lag_12,reanalysis_avg_temp_k_lag_6,reanalysis_avg_temp_k_lag_8,reanalysis_avg_temp_k_lag_10,reanalysis_avg_temp_k_lag_12,reanalysis_max_air_temp_k_lag_6,reanalysis_max_air_temp_k_lag_8,reanalysis_max_air_temp_k_lag_10,reanalysis_max_air_temp_k_lag_12,station_avg_temp_c_lag_2,station_avg_temp_c_lag_4,station_avg_temp_c_lag_5,station_avg_temp_c_lag_6,station_avg_temp_c_lag_8,station_avg_temp_c_lag_10,station_avg_temp_c_lag_12,station_min_temp_c_lag_1,station_min_temp_c_lag_2,station_min_temp_c_lag_3,station_min_temp_c_lag_4,station_min_temp_c_lag_6,station_min_temp_c_lag_8,station_min_temp_c_lag_10,station_min_temp_c_lag_12,station_max_temp_c_lag_4,station_max_temp_c_lag_6,station_max_temp_c_lag_8,station_max_temp_c_lag_10,station_max_temp_c_lag_12,ndvi_sw_lag_10,ndvi_sw_lag_11,ndvi_sw_lag_14,ndvi_nw_lag_10,ndvi_nw_lag_11,ndvi_nw_lag_14,precipitation_amt_mm_lag_2,precipitation_amt_mm_lag_3,reanalysis_sat_precip_amt_mm_lag_2,reanalysis_sat_precip_amt_mm_lag_3,reanalysis_specific_humidity_g_per_kg_rolling_3_mean,reanalysis_specific_humidity_g_per_kg_rolling_4_mean,reanalysis_specific_humidity_g_per_kg_rolling_6_mean,reanalysis_specific_humidity_g_per_kg_rolling_8_mean,reanalysis_specific_humidity_g_per_kg_rolling_10_mean,reanalysis_specific_humidity_g_per_kg_rolling_12_mean,reanalysis_specific_humidity_g_per_kg_rolling_14_mean,reanalysis_dew_point_temp_k_rolling_3_mean,reanalysis_dew_point_temp_k_rolling_4_mean,reanalysis_dew_point_temp_k_rolling_6_mean,reanalysis_dew_point_temp_k_rolling_8_mean,reanalysis_dew_point_temp_k_rolling_10_mean,reanalysis_dew_point_temp_k_rolling_12_mean,reanalysis_dew_point_temp_k_rolling_14_mean,reanalysis_min_air_temp_k_rolling_3_mean,reanalysis_min_air_temp_k_rolling_4_mean,reanalysis_min_air_temp_k_rolling_5_mean,reanalysis_min_air_temp_k_rolling_6_mean,reanalysis_min_air_temp_k_rolling_7_mean,reanalysis_min_air_temp_k_rolling_8_mean,reanalysis_min_air_temp_k_rolling_10_mean,reanalysis_min_air_temp_k_rolling_12_mean,reanalysis_min_air_temp_k_rolling_14_mean,reanalysis_air_temp_k_rolling_8_mean,reanalysis_air_temp_k_rolling_10_mean,reanalysis_air_temp_k_rolling_12_mean,reanalysis_air_temp_k_rolling_14_mean,reanalysis_avg_temp_k_rolling_8_mean,reanalysis_avg_temp_k_rolling_10_mean,reanalysis_avg_temp_k_rolling_12_mean,reanalysis_avg_temp_k_rolling_14_mean,reanalysis_max_air_temp_k_rolling_8_mean,reanalysis_max_air_temp_k_rolling_10_mean,reanalysis_max_air_temp_k_rolling_12_mean,reanalysis_max_air_temp_k_rolling_14_mean,station_avg_temp_c_rolling_3_mean,station_avg_temp_c_rolling_4_mean,station_avg_temp_c_rolling_5_mean,station_avg_temp_c_rolling_6_mean,station_avg_temp_c_rolling_8_mean,station_avg_temp_c_rolling_10_mean,station_avg_temp_c_rolling_12_mean,station_avg_temp_c_rolling_14_mean,station_min_temp_c_rolling_3_mean,station_min_temp_c_rolling_4_mean,station_min_temp_c_rolling_5_mean,station_min_temp_c_rolling_6_mean,station_min_temp_c_rolling_8_mean,station_min_temp_c_rolling_10_mean,station_min_temp_c_rolling_12_mean,station_min_temp_c_rolling_14_mean,station_max_temp_c_rolling_5_mean,station_max_temp_c_rolling_6_mean,station_max_temp_c_rolling_8_mean,station_max_temp_c_rolling_10_mean,station_max_temp_c_rolling_12_mean,station_max_temp_c_rolling_14_mean,precipitation_amt_mm_rolling_4_mean,precipitation_amt_mm_rolling_7_mean,precipitation_amt_mm_rolling_10_mean,precipitation_amt_mm_rolling_14_mean,reanalysis_sat_precip_amt_mm_rolling_4_mean,reanalysis_sat_precip_amt_mm_rolling_7_mean,reanalysis_sat_precip_amt_mm_rolling_10_mean,reanalysis_sat_precip_amt_mm_rolling_14_mean
sj,2007,22,2007-05-28,0.023225000000000003,0.1007333,0.1275429,0.1072571,45.7,300.461428571,300.721428571,295.85,303.3,298.3,24.9,76.0228571429,45.7,17.2571428571,3.55714285714,28.4571428571,7.05714285714,32.8,23.9,17.0,21.0,0.46472317204376906,-0.8854560256532096,17.0057142857,17.6085714286,16.9471428571,16.9071428571,15.8542857143,14.7728571429,15.1671428571,15.6971428571,295.614285714,296.175714286,295.54,295.491428571,294.507142857,293.27,293.77,294.328571429,298.7,298.8,297.6,296.9,297.6,296.5,296.8,296.9,299.335714286,297.777142857,298.452857143,299.114285714,299.557142857,297.864285714,298.657142857,299.25,301.7,299.9,301.8,301.5,29.0,26.2142857143,26.8714285714,27.7285714286,25.6,26.8571428571,26.5571428571,23.9,24.4,23.3,22.2,22.8,21.7,22.2,22.2,30.0,33.3,30.0,32.8,32.2,0.1492,0.1754857,0.1567857,0.01655,0.0018,0.1016,6.8,9.83,6.8,9.83,17.290476190466663,17.204642857125002,17.09047619045,16.6632142857,16.38199999999,16.197499999991667,16.1163265306,295.88,295.795,295.69,295.253928571375,294.9677142857,294.78892857141665,294.7142857142857,298.59999999999997,298.35,298.0,297.81666666666666,297.7857142857143,297.55,297.4,297.28333333333336,297.17857142857144,299.621071428625,299.3501428572,299.24750000008333,299.17142857150003,299.78839285712496,299.5021428571,299.4178571428333,299.3413265305714,302.2,301.84000000000003,301.76666666666665,301.6928571428571,28.738095238066666,28.3857142857,27.951428571420003,27.771428571416667,27.592857142849997,27.34714285714,27.25357142856667,27.087755102035715,24.066666666666666,23.874999999999996,23.54,23.233333333333334,22.85,22.73,22.599999999999998,22.464285714285715,32.22,32.583333333333336,32.699999999999996,32.489999999999995,32.449999999999996,32.378571428571426,17.132499999999965,33.037142857142854,36.875,26.990714285714287,17.132499999999965,33.037142857142854,36.875,26.990714285714287
sj,2007,23,2007-06-04,-0.0118,-0.0616,0.1468429,0.1657286,85.81,300.961428571,301.171428571,296.107142857,303.3,298.9,17.74,74.9628571429,85.81,17.5071428571,3.42857142857,29.2,7.4,33.9,23.3,33.3,18.0,0.35460488704253584,-0.9350162426854147,17.2571428571,17.0057142857,17.6085714286,16.8171428571,16.9071428571,14.9085714286,15.7414285714,15.3828571429,295.85,295.614285714,296.175714286,295.468571429,295.491428571,293.384285714,294.375714286,294.02,298.3,298.7,298.8,296.6,296.9,295.9,297.1,296.6,299.022857143,298.552857143,298.755714286,299.015714286,299.25,298.692857143,298.85,299.335714286,302.8,301.2,300.9,301.0,28.7571428571,27.3285714286,26.2142857143,26.8714285714,26.3857142857,27.1285714286,26.7142857143,23.9,23.9,24.4,23.3,21.7,20.6,22.8,21.7,31.7,34.4,32.8,33.3,31.7,0.08295714,0.1492,0.05438333,0.035575,0.01655,-0.01975,6.2,6.8,6.2,6.8,17.256666666633333,17.344642857125002,17.190476190450003,16.9880357142625,16.55857142856,16.374523809508332,16.255306122435716,295.857142857,295.93678571425005,295.7926190476667,295.59428571424996,295.1408571428,294.96285714283334,294.85020408164286,298.6333333333334,298.675,298.46,298.15,297.9714285714286,297.925,297.58,297.47499999999997,297.37142857142857,299.92214285712504,299.57071428570003,299.4096428571667,299.3604081632857,300.098214285625,299.7342857142,299.57083333325,299.5311224489286,302.46250000000003,302.08000000000004,301.9583333333333,301.85714285714283,28.80476190473333,28.853571428549998,28.548571428560003,28.159523809516667,27.9446428571375,27.554285714280002,27.460714285708335,27.34285714285,23.7,23.875,23.76,23.5,23.1875,22.779999999999998,22.733333333333334,22.62142857142857,33.0,32.49999999999999,32.8375,32.55,32.63333333333333,32.535714285714285,36.12749999999997,45.29571428571428,42.084,33.12,36.12749999999997,45.29571428571428,42.084,33.12
sj,2007,24,2007-06-11,-0.0054,-0.02493333,0.1035571,0.08591429,62.42,300.55,300.564285714,295.975714286,302.9,298.4,25.3,76.1628571429,62.42,17.37,2.38571428571,28.5428571429,7.21428571429,34.4,23.9,47.6,21.0,0.23931566428755768,-0.970941817426052,17.5071428571,17.2571428571,17.0057142857,16.9471428571,16.8171428571,15.8542857143,14.7728571429,15.1671428571,296.107142857,295.85,295.614285714,295.54,295.468571429,294.507142857,293.27,293.77,298.9,298.3,298.7,297.6,296.6,297.6,296.5,296.8,298.775714286,299.335714286,297.777142857,298.452857143,298.878571429,299.557142857,297.864285714,298.657142857,301.0,301.7,299.9,301.8,28.4571428571,29.0,27.3285714286,26.2142857143,27.7285714286,25.6,26.8571428571,23.3,23.9,23.9,24.4,22.2,22.8,21.7,22.2,33.3,30.0,33.3,30.0,32.8,0.1638429,0.08295714,0.1208571,0.03325,0.035575,-0.0189,45.7,6.2,45.7,6.2,17.378095238066667,17.284999999975,17.2826190476,17.177499999974998,16.81828571427,16.558095238083336,16.374795918357144,295.9776190476667,295.88678571425,295.8771428571667,295.777857142875,295.4114285714,295.14666666666665,294.96785714285716,298.5333333333333,298.575,298.62,298.45,298.18571428571425,298.02500000000003,297.77000000000004,297.60833333333335,297.4785714285714,300.073928571375,299.848,299.5844047619167,299.4629591837143,300.22410714275,300.00428571419997,299.72976190466665,299.62499999992855,302.61249999999995,302.38,302.05,301.95714285714286,28.733333333333334,28.739285714275,28.79142857142,28.547619047616667,28.046428571425,27.84857142857,27.601190476191665,27.48469387755,23.7,23.75,23.88,23.78333333333333,23.325,23.0,22.875,22.74285714285714,33.54,33.23333333333333,32.974999999999994,32.989999999999995,32.76666666666666,32.692857142857136,50.03249999999996,44.25571428571429,39.257999999999996,37.57857142857143,50.03249999999996,44.25571428571429,39.257999999999996,37.57857142857143
sj,2007,25,2007-06-18,0.1058,0.04328,0.1976143,0.2087,15.76,301.145714286,301.371428571,296.085714286,303.6,298.9,4.2,74.16,15.76,17.4885714286,2.97142857143,29.0142857143,7.5,33.9,24.4,4.3,34.0,0.12053668025532308,-0.992708874098054,17.37,17.5071428571,17.2571428571,17.6085714286,16.9471428571,16.9071428571,14.9085714286,15.7414285714,295.975714286,296.107142857,295.85,296.175714286,295.54,295.491428571,293.384285714,294.375714286,298.4,298.9,298.3,298.8,297.6,296.9,295.9,297.1,299.467142857,299.022857143,298.552857143,298.755714286,299.514285714,299.25,298.692857143,298.85,301.8,302.8,301.2,300.9,29.2,28.7571428571,29.0,27.3285714286,26.8714285714,26.3857142857,27.1285714286,23.9,23.3,23.9,23.9,23.3,21.7,20.6,22.8,33.3,31.7,34.4,32.8,33.3,0.2322286,0.1638429,0.1754857,0.0033,0.03325,0.0018,85.81,45.7,85.81,45.7,17.45523809523333,17.4057142857,17.372857142850002,17.2501785714125,17.07628571427,16.703690476183336,16.52520408162143,296.0561904763333,296.00464285725,295.96809523816665,295.85214285725004,295.6815714286,295.28916666666663,295.11540816328574,298.73333333333335,298.625,298.64,298.66666666666663,298.5142857142857,298.27500000000003,298.07000000000005,297.7583333333333,297.64285714285717,300.33928571424997,300.1072857143,299.78357142858334,299.61510204085715,300.48928571412495,300.27214285699995,299.93988095225,299.77040816314286,302.71250000000003,302.62,302.27500000000003,302.14285714285717,28.91904761906667,28.803571428574998,28.79428571428,28.828571428566665,28.3142857142875,28.111428571430004,27.758333333333336,27.648979591835715,23.866666666666664,23.875,23.880000000000003,23.966666666666665,23.6625,23.380000000000003,23.00833333333333,22.935714285714287,33.66,33.6,32.912499999999994,33.099999999999994,32.81666666666667,32.85,52.422499999999964,33.21714285714285,39.525,38.70428571428572,52.422499999999964,33.21714285714285,39.525,38.70428571428572
sj,2007,26,2007-06-25,0.2484,0.11865,0.2273429,0.1632,46.08,301.097142857,301.307142857,296.54,303.7,299.3,9.7,76.3285714286,46.08,17.9471428571,2.67142857143,29.2714285714,6.54285714286,33.9,25.0,1.5,25.0,-3.216245299353273e-16,-1.0,17.4885714286,17.37,17.5071428571,17.0057142857,17.6085714286,16.8171428571,15.8542857143,14.7728571429,296.085714286,295.975714286,296.107142857,295.614285714,296.175714286,295.468571429,294.507142857,293.27,298.9,298.4,298.9,298.7,298.8,296.6,297.6,296.5,300.66,298.775714286,299.335714286,297.777142857,300.842857143,298.878571429,299.557142857,297.864285714,303.1,301.0,301.7,299.9,28.5428571429,28.4571428571,28.7571428571,29.0,26.2142857143,27.7285714286,25.6,24.4,23.9,23.3,23.9,24.4,22.2,22.8,21.7,32.8,33.3,30.0,33.3,30.0,0.08502857,0.2322286,0.1492,0.04426667,0.0033,0.01655,62.42,85.81,62.42,85.81,17.6019047619,17.5782142857,17.42928571426667,17.3914285714125,17.28557142855,16.9682142857,16.72377551019286,296.2004761906667,296.17714285725003,296.02880952383333,295.986071428625,295.8848571429,295.56166666666667,295.31326530614285,298.8666666666666,298.875,298.76000000000005,298.75,298.75714285714287,298.6125,298.24,297.9916666666667,297.82142857142856,300.629464285625,300.2834285714,300.06023809525,299.80397959185717,300.792857142625,300.447142857,300.2267857141667,299.95969387742855,303.05,302.82,302.59166666666664,302.2785714285714,28.942857142866668,29.00714285715,28.89714285714,28.873809523800002,28.696428571425,28.265714285709997,28.064285714283333,27.821428571428573,24.433333333333334,24.15,24.1,24.066666666666666,24.0125,23.6,23.28333333333333,23.135714285714283,33.78,33.699999999999996,33.4,33.16,33.14166666666666,32.92857142857142,52.51749999999996,38.395714285714284,44.132999999999996,41.34428571428572,52.51749999999996,38.395714285714284,44.132999999999996,41.34428571428572
sj,2007,27,2007-07-02,0.0501,0.005633333,0.22295,0.1635714,19.09,301.015714286,301.107142857,296.155714286,303.2,299.1,20.5,74.9214285714,19.09,17.5128571429,3.1,28.8428571429,6.67142857143,33.3,24.4,17.3,34.0,-0.12053668025532283,-0.992708874098054,17.9471428571,17.4885714286,17.37,17.2571428571,17.0057142857,16.9471428571,16.9071428571,14.9085714286,296.54,296.085714286,295.975714286,295.85,295.614285714,295.54,295.491428571,293.384285714,299.3,298.9,298.4,298.3,298.7,297.6,296.9,295.9,300.692857143,299.467142857,299.022857143,298.552857143,300.85,299.514285714,299.25,298.692857143,302.7,301.8,302.8,301.2,29.0142857143,29.2,28.4571428571,28.7571428571,27.3285714286,26.8714285714,26.3857142857,25.0,24.4,23.9,23.3,23.9,23.3,21.7,20.6,33.9,33.3,31.7,34.4,32.8,0.0642,0.08502857,0.08295714,0.02055,0.04426667,0.035575,15.76,62.42,15.76,62.42,17.64952380953333,17.57964285715,17.513809523800003,17.4621428571375,17.346142857129998,17.185238095225,16.850306122442856,296.2604761906666,296.1892857145,296.1190476191667,296.063035714375,295.9512857144,295.7926190476667,295.4404081632857,299.1,298.92499999999995,298.91999999999996,298.81666666666666,298.8,298.79999999999995,298.46000000000004,298.2583333333334,297.9642857142857,300.82303571424995,300.48271428569996,300.2654761905,299.9654081632857,300.9919642855,300.6328571427,300.4279761903333,300.1209183672143,303.22499999999997,302.86,302.7583333333333,302.4428571428571,29.042857142866666,28.917857142875004,28.9742857143,28.888095238099996,28.885714285712503,28.462857142859995,28.26904761905,27.943877551021426,24.599999999999998,24.424999999999997,24.2,24.149999999999995,24.15,23.869999999999997,23.599999999999998,23.25,33.879999999999995,33.699999999999996,33.599999999999994,33.05,33.18333333333333,32.92857142857142,35.83749999999996,40.151428571428575,39.072,40.29928571428571,35.83749999999996,40.151428571428575,39.072,40.29928571428571
sj,2007,28,2007-07-09,0.06635,0.05715,0.1622167,0.1797571,1.13,300.971428571,301.0,296.177142857,303.0,298.7,11.56,75.2414285714,1.13,17.5614285714,2.8,28.8714285714,6.72857142857,33.3,24.4,10.0,33.0,-0.23931566428755743,-0.9709418174260521,17.5128571429,17.9471428571,17.4885714286,17.5071428571,17.2571428571,17.6085714286,16.8171428571,15.8542857143,296.155714286,296.54,296.085714286,296.107142857,295.85,296.175714286,295.468571429,294.507142857,299.1,299.3,298.9,298.9,298.3,298.8,296.6,297.6,300.461428571,300.66,298.775714286,299.335714286,300.721428571,300.842857143,298.878571429,299.557142857,303.3,303.1,301.0,301.7,29.2714285714,28.5428571429,29.2,28.4571428571,29.0,26.2142857143,27.7285714286,24.4,25.0,24.4,23.9,23.9,24.4,22.2,22.8,34.4,32.8,33.3,30.0,33.3,0.1175571,0.0642,0.1638429,0.01195,0.02055,0.03325,46.08,15.76,46.08,15.76,17.6738095238,17.627499999999998,17.56452380951667,17.456249999987502,17.420571428560002,17.327499999983335,17.049489795907142,296.29095238099995,296.23964285725,296.17357142866666,296.06321428574995,296.02214285720004,295.93178571433333,295.6480612245,299.03333333333336,299.0,298.88,298.8833333333333,298.8,298.7875,298.66999999999996,298.34999999999997,298.12142857142857,300.861964285625,300.7022857142,300.40178571425,300.19357142857143,301.011607142625,300.8449999998,300.5482142855833,300.3448979590714,303.2125,303.06,302.8666666666666,302.6642857142857,28.995238095233333,29.0,28.90857142858,28.95714285715,28.869642857137503,28.72857142857,28.364285714283337,28.177551020407144,24.599999999999998,24.549999999999997,24.419999999999998,24.233333333333334,24.15,24.089999999999996,23.73333333333333,23.442857142857143,33.76,33.78333333333333,33.599999999999994,33.379999999999995,33.18333333333333,33.16428571428572,20.514999999999965,39.42714285714286,29.881999999999998,33.902857142857144,20.514999999999965,39.42714285714286,29.881999999999998,33.902857142857144
sj,2007,29,2007-07-16,0.0826,0.0875,0.1183571,0.0914,40.7,300.947142857,301.085714286,296.132857143,303.2,298.8,22.32,75.1428571429,40.7,17.5057142857,2.91428571429,28.5714285714,6.75714285714,33.3,24.4,21.3,40.0,-0.3546048870425356,-0.9350162426854148,17.5614285714,17.5128571429,17.9471428571,17.37,17.5071428571,17.0057142857,16.9471428571,16.9071428571,296.177142857,296.155714286,296.54,295.975714286,296.107142857,295.614285714,295.54,295.491428571,298.7,299.1,299.3,298.4,298.9,298.7,297.6,296.9,300.961428571,300.692857143,299.467142857,299.022857143,301.171428571,300.85,299.514285714,299.25,303.3,302.7,301.8,302.8,28.8428571429,29.0142857143,28.5428571429,29.2,28.7571428571,27.3285714286,26.8714285714,24.4,24.4,25.0,24.4,23.3,23.9,23.3,21.7,33.9,33.9,33.3,31.7,34.4,0.1718429,0.1175571,0.2322286,-0.02765,0.01195,0.0033,19.09,46.08,19.09,46.08,17.526666666666667,17.631785714275,17.564285714283333,17.5187499999875,17.47642857142,17.377380952366668,17.234999999985714,296.15523809533335,296.2514285715,296.177857143,296.128035714375,296.0814285715,295.98523809533333,295.8443877551429,298.8666666666667,298.975,298.96,298.8666666666667,298.87142857142857,298.79999999999995,298.78999999999996,298.5083333333334,298.3285714285715,300.893749999875,300.85028571419997,300.5621428570833,300.3645918367143,301.041071428375,301.00214285699997,300.7011904760833,300.5158163264286,303.27500000000003,303.2,302.90000000000003,302.8071428571429,28.761904761900002,28.889285714275,28.914285714280005,28.85238095238334,28.846428571425,28.852857142849995,28.505952380950003,28.33367346938572,24.4,24.549999999999997,24.52,24.416666666666668,24.2125,24.2,23.958333333333332,23.714285714285715,33.54,33.68333333333333,33.599999999999994,33.54,33.09166666666667,33.199999999999996,26.749999999999964,38.712857142857146,32.969,35.875,26.749999999999964,38.712857142857146,32.969,35.875
sj,2007,30,2007-07-23,-0.00695,0.0335,0.1045571,0.1148571,85.11,300.495714286,300.542857143,296.872857143,302.9,298.4,40.34,80.8085714286,85.11,18.3514285714,2.85714285714,28.5714285714,6.27142857143,33.3,25.0,69.8,42.0,-0.46472317204376806,-0.8854560256532101,17.5057142857,17.5614285714,17.5128571429,17.4885714286,17.37,17.2571428571,17.6085714286,16.8171428571,296.132857143,296.177142857,296.155714286,296.085714286,295.975714286,295.85,296.175714286,295.468571429,298.8,298.7,299.1,298.9,298.4,298.3,298.8,296.6,300.55,300.461428571,300.66,298.775714286,300.564285714,300.721428571,300.842857143,298.878571429,302.9,303.3,303.1,301.0,28.8714285714,29.2714285714,29.0142857143,28.5428571429,28.4571428571,29.0,26.2142857143,24.4,24.4,24.4,25.0,23.9,23.9,24.4,22.2,33.9,34.4,32.8,33.3,30.0,0.2370857,0.1718429,0.08502857,0.01205,-0.02765,0.04426667,1.13,19.09,1.13,19.09,17.806190476166663,17.73285714285,17.72785714285,17.655535714275,17.5507142857,17.505238095225,17.41336734692143,296.3942857143333,296.33464285725,296.3273809525,296.25589285725,296.1511428572,296.10226190483337,296.013367347,298.6333333333333,298.75,298.86,298.8666666666666,298.8,298.8125,298.75,298.6583333333333,298.38571428571424,300.89803571425,300.8338571428,300.7054761904167,300.44744897957145,301.018749999875,300.972142857,300.83988095225,300.58622448971425,303.225,303.18,303.05833333333334,302.89285714285717,28.6714285714,28.714285714275,28.825714285700002,28.857142857133336,28.8607142857125,28.809999999989998,28.702380952374998,28.39387755101429,24.599999999999998,24.549999999999997,24.639999999999997,24.599999999999998,24.349999999999998,24.259999999999998,24.191666666666663,23.87142857142857,33.42,33.5,33.662499999999994,33.54,33.36666666666667,33.199999999999996,36.507499999999965,38.612857142857145,40.8,41.95428571428572,36.507499999999965,38.612857142857145,40.8,41.95428571428572
sj,2007,31,2007-07-30,0.0746,0.1004,0.2338667,0.2433714,1.02,301.081428571,301.171428571,296.062857143,303.1,299.1,8.3,74.2642857143,1.02,17.4671428571,2.82857142857,28.6285714286,6.14285714286,32.8,24.4,14.5,36.0,-0.5680647467311556,-0.8229838658936565,18.3514285714,17.5057142857,17.5614285714,17.9471428571,17.4885714286,17.5071428571,17.0057142857,16.9471428571,296.872857143,296.132857143,296.177142857,296.54,296.085714286,296.107142857,295.614285714,295.54,298.4,298.8,298.7,299.3,298.9,298.9,298.7,297.6,301.145714286,300.961428571,300.692857143,299.467142857,301.371428571,301.171428571,300.85,299.514285714,303.6,303.3,302.7,301.8,28.5714285714,28.8428571429,29.2714285714,29.0142857143,29.2,28.7571428571,27.3285714286,25.0,24.4,24.4,24.4,24.4,23.3,23.9,23.3,33.3,33.9,33.9,33.3,31.7,0.07848571,0.2370857,0.0642,0.0211,0.01205,0.02055,40.7,1.13,40.7,1.13,17.774761904733328,17.7214285714,17.724285714266667,17.650535714275,17.59685714284,17.548571428558336,17.45336734692143,296.3561904763333,296.3114285715,296.32357142866664,296.25035714300003,296.19600000009996,296.14583333341665,296.05418367357146,298.7666666666667,298.75,298.82,298.90000000000003,298.90000000000003,298.8375,298.78999999999996,298.7833333333333,298.54285714285714,300.91303571425,300.8727142856,300.83999999991664,300.5944897958571,301.018749999875,301.0042857141,300.9779761903333,300.72346938764287,303.2,303.22,303.1666666666667,302.9142857142857,28.590476190466664,28.6607142857,28.69714285714,28.79285714285,28.789285714287498,28.79714285714,28.810714285708332,28.519387755100002,24.599999999999998,24.549999999999997,24.52,24.599999999999998,24.4875,24.31,24.28333333333333,24.064285714285713,33.2,33.31666666666666,33.525,33.489999999999995,33.45833333333333,33.08571428571428,31.989999999999963,29.841428571428573,40.282,37.04857142857143,31.989999999999963,29.841428571428573,40.282,37.04857142857143
sj,2007,32,2007-08-06,0.0156,0.03105,0.1343143,0.1158571,37.75,301.17,301.257142857,296.915714286,303.0,299.0,21.41,77.7657142857,37.75,18.4071428571,2.57142857143,28.6142857143,5.81428571429,31.7,24.4,6.4,72.0,-0.663122658240795,-0.7485107481711013,17.4671428571,18.3514285714,17.5057142857,17.5128571429,17.9471428571,17.37,17.2571428571,17.6085714286,296.062857143,296.872857143,296.132857143,296.155714286,296.54,295.975714286,295.85,296.175714286,299.1,298.4,298.8,299.1,299.3,298.4,298.3,298.8,301.097142857,300.55,300.461428571,300.66,301.307142857,300.564285714,300.721428571,300.842857143,303.7,302.9,303.3,303.1,28.5714285714,28.8714285714,28.8428571429,29.2714285714,28.5428571429,28.4571428571,29.0,24.4,25.0,24.4,24.4,25.0,23.9,23.9,24.4,33.3,33.9,34.4,32.8,33.3,0.1072571,0.07848571,0.1175571,0.1007333,0.0211,0.01195,85.11,40.7,85.11,40.7,18.075238095199996,17.932857142825,17.800952380933335,17.7801785714125,17.71185714284,17.6151190476,17.566938775492858,296.61714285733336,296.49607142875,296.3861904763333,296.367857143,296.3025714287,296.20750000008337,296.15755102049997,298.8333333333333,298.825,298.8,298.84999999999997,298.9142857142857,298.9125,298.86,298.8,298.7142857142857,300.99053571425003,300.94357142850004,300.88249999991666,300.76551020399995,301.10535714275,301.0578571427,301.0124999998333,300.89336734678574,303.21250000000003,303.19,303.15833333333336,303.0571428571429,28.604761904766665,28.596428571425,28.651428571420002,28.683333333333334,28.798214285712497,28.812857142859997,28.778571428566664,28.69081632652857,24.599999999999998,24.549999999999997,24.52,24.5,24.549999999999997,24.359999999999996,24.28333333333333,24.22142857142857,32.879999999999995,32.949999999999996,33.1875,33.38,33.324999999999996,33.207142857142856,41.14499999999997,32.98285714285715,39.487,33.1,41.14499999999997,32.98285714285715,39.487,33.1
