city,transform,feature_group,feature,generated_feature,parameter_weeks,source_analysis_type,pearson_corr,abs_pearson_corr,best_abs_pearson_corr,relative_to_best,city_abs_corr_threshold,selection_cutoff_abs_corr,monthly_lag_months,monthly_selection_rank_within_feature
iq,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_33,33,monthly_lag,-0.3065040370393243,0.3065040370393243,0.3189070331729642,0.9611077999433365,0.1,0.2870163298556678,8.0,2.0
iq,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_35,35,monthly_lag,-0.2968429870479078,0.2968429870479078,0.3189070331729642,0.9308135480565284,0.1,0.2870163298556678,9.0,3.0
iq,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_36,36,monthly_lag,-0.2968429870479078,0.2968429870479078,0.3189070331729642,0.9308135480565284,0.1,0.2870163298556678,9.0,3.0
iq,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_37,37,monthly_lag,-0.2968429870479078,0.2968429870479078,0.3189070331729642,0.9308135480565284,0.1,0.2870163298556678,9.0,3.0
iq,lag,station,station_max_temp_c,station_max_temp_c_lag_27,27,monthly_lag,-0.350736182885608,0.350736182885608,0.350736182885608,1.0,0.1,0.31566256459704717,7.0,1.0
iq,lag,station,station_max_temp_c,station_max_temp_c_lag_28,28,monthly_lag,-0.350736182885608,0.350736182885608,0.350736182885608,1.0,0.1,0.31566256459704717,7.0,1.0
iq,lag,station,station_max_temp_c,station_max_temp_c_lag_29,29,monthly_lag,-0.350736182885608,0.350736182885608,0.350736182885608,1.0,0.1,0.31566256459704717,7.0,1.0
iq,lag,station,station_max_temp_c,station_max_temp_c_lag_31,31,monthly_lag,-0.3216143435174952,0.3216143435174952,0.350736182885608,0.9169693895607832,0.1,0.31566256459704717,8.0,2.0
iq,lag,station,station_max_temp_c,station_max_temp_c_lag_32,32,monthly_lag,-0.3216143435174952,0.3216143435174952,0.350736182885608,0.9169693895607832,0.1,0.31566256459704717,8.0,2.0
iq,lag,station,station_max_temp_c,station_max_temp_c_lag_33,33,monthly_lag,-0.3216143435174952,0.3216143435174952,0.350736182885608,0.9169693895607832,0.1,0.31566256459704717,8.0,2.0
iq,lag,station,station_max_temp_c,station_max_temp_c_lag_6,6,lag,0.1595406072416508,0.1595406072416508,0.1595406072416508,1.0,0.15,0.1515635768795683,,
iq,rolling_mean,station,station_max_temp_c,station_max_temp_c_rolling_10_mean,10,rolling,0.1856659489268511,0.1856659489268511,0.1876290154494749,0.9895375109338972,0.15,0.1782475646770011,,
iq,rolling_mean,station,station_max_temp_c,station_max_temp_c_rolling_11_mean,11,rolling,0.1876290154494749,0.1876290154494749,0.1876290154494749,1.0,0.15,0.1782475646770011,,
iq,rolling_mean,station,station_max_temp_c,station_max_temp_c_rolling_12_mean,12,rolling,0.1841247336837024,0.1841247336837024,0.1876290154494749,0.98132334832447,0.15,0.1782475646770011,,
iq,raw,station,station_min_temp_c,station_min_temp_c,0,lag,0.2068168095573024,0.2068168095573024,0.208522245141903,0.991821325425304,0.15,0.1980961328848079,,
iq,lag,station,station_min_temp_c,station_min_temp_c_lag_1,1,lag,0.208522245141903,0.208522245141903,0.208522245141903,1.0,0.15,0.1980961328848079,,
iq,lag,station,station_min_temp_c,station_min_temp_c_lag_19,19,monthly_lag,-0.3155553454552242,0.3155553454552242,0.3380072947081035,0.9335755482074185,0.1,0.3042065652372931,5.0,3.0
iq,lag,station,station_min_temp_c,station_min_temp_c_lag_20,20,monthly_lag,-0.3155553454552242,0.3155553454552242,0.3380072947081035,0.9335755482074185,0.1,0.3042065652372931,5.0,3.0
iq,lag,station,station_min_temp_c,station_min_temp_c_lag_21,21,monthly_lag,-0.3155553454552242,0.3155553454552242,0.3380072947081035,0.9335755482074185,0.1,0.3042065652372931,5.0,3.0
iq,lag,station,station_min_temp_c,station_min_temp_c_lag_43,43,monthly_lag,0.3380072947081035,0.3380072947081035,0.3380072947081035,1.0,0.1,0.3042065652372931,11.0,1.0
iq,lag,station,station_min_temp_c,station_min_temp_c_lag_44,44,monthly_lag,0.3380072947081035,0.3380072947081035,0.3380072947081035,1.0,0.1,0.3042065652372931,11.0,1.0
iq,lag,station,station_min_temp_c,station_min_temp_c_lag_45,45,monthly_lag,0.3380072947081035,0.3380072947081035,0.3380072947081035,1.0,0.1,0.3042065652372931,11.0,1.0
iq,rolling_mean,station,station_min_temp_c,station_min_temp_c_rolling_3_mean,3,rolling,0.2538042236479519,0.2538042236479519,0.2575030662204318,0.9856357338700056,0.15,0.2446279129094102,,
iq,rolling_mean,station,station_min_temp_c,station_min_temp_c_rolling_4_mean,4,rolling,0.2575030662204318,0.2575030662204318,0.2575030662204318,1.0,0.15,0.2446279129094102,,
iq,rolling_mean,station,station_min_temp_c,station_min_temp_c_rolling_5_mean,5,rolling,0.2536902014814202,0.2536902014814202,0.2575030662204318,0.9851929346124848,0.15,0.2446279129094102,,
iq,lag,station,station_precip_mm,station_precip_mm_lag_47,47,monthly_lag,0.2689791678164247,0.2689791678164247,0.2689791678164247,1.0,0.1,0.24208125103478226,12.0,1.0
iq,lag,station,station_precip_mm,station_precip_mm_lag_48,48,monthly_lag,0.2689791678164247,0.2689791678164247,0.2689791678164247,1.0,0.1,0.24208125103478226,12.0,1.0
iq,lag,station,station_precip_mm,station_precip_mm_lag_49,49,monthly_lag,0.2689791678164247,0.2689791678164247,0.2689791678164247,1.0,0.1,0.24208125103478226,12.0,1.0
iq,rolling_mean,station,station_precip_mm,station_precip_mm_rolling_6_mean,6,rolling,0.1567805487469339,0.1567805487469339,0.1567805487469339,1.0,0.15,0.15,,
iq,rolling_mean,station,station_precip_mm,station_precip_mm_rolling_7_mean,7,rolling,0.1500572764984869,0.1500572764984869,0.1567805487469339,0.9571166684758878,0.15,0.15,,
sj,lag,ndvi,ndvi_ne,ndvi_ne_lag_31,31,monthly_lag,0.2054174783964518,0.2054174783964518,0.2054174783964518,1.0,0.1,0.18487573055680662,8.0,1.0
sj,lag,ndvi,ndvi_ne,ndvi_ne_lag_32,32,monthly_lag,0.2054174783964518,0.2054174783964518,0.2054174783964518,1.0,0.1,0.18487573055680662,8.0,1.0
sj,lag,ndvi,ndvi_ne,ndvi_ne_lag_33,33,monthly_lag,0.2054174783964518,0.2054174783964518,0.2054174783964518,1.0,0.1,0.18487573055680662,8.0,1.0
sj,lag,ndvi,ndvi_nw,ndvi_nw_lag_55,55,monthly_lag,0.1899077205770617,0.1899077205770617,0.1899077205770617,1.0,0.1,0.17091694851935554,14.0,1.0
sj,lag,ndvi,ndvi_nw,ndvi_nw_lag_56,56,monthly_lag,0.1899077205770617,0.1899077205770617,0.1899077205770617,1.0,0.1,0.17091694851935554,14.0,1.0
sj,lag,ndvi,ndvi_nw,ndvi_nw_lag_57,57,monthly_lag,0.1899077205770617,0.1899077205770617,0.1899077205770617,1.0,0.1,0.17091694851935554,14.0,1.0
sj,lag,ndvi,ndvi_se,ndvi_se_lag_15,15,monthly_lag,-0.174394695017606,0.174394695017606,0.174394695017606,1.0,0.1,0.1569552255158454,4.0,1.0
sj,lag,ndvi,ndvi_se,ndvi_se_lag_16,16,monthly_lag,-0.174394695017606,0.174394695017606,0.174394695017606,1.0,0.1,0.1569552255158454,4.0,1.0
sj,lag,ndvi,ndvi_se,ndvi_se_lag_17,17,monthly_lag,-0.174394695017606,0.174394695017606,0.174394695017606,1.0,0.1,0.1569552255158454,4.0,1.0
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_27,27,monthly_lag,-0.3218297693882419,0.3218297693882419,0.3410382152888662,0.9436765586978154,0.1,0.30693439375997955,7.0,2.0
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_28,28,monthly_lag,-0.3218297693882419,0.3218297693882419,0.3410382152888662,0.9436765586978154,0.1,0.30693439375997955,7.0,2.0
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_29,29,monthly_lag,-0.3218297693882419,0.3218297693882419,0.3410382152888662,0.9436765586978154,0.1,0.30693439375997955,7.0,2.0
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_31,31,monthly_lag,-0.3410382152888662,0.3410382152888662,0.3410382152888662,1.0,0.1,0.30693439375997955,8.0,1.0
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_32,32,monthly_lag,-0.3410382152888662,0.3410382152888662,0.3410382152888662,1.0,0.1,0.30693439375997955,8.0,1.0
sj,lag,precipitation,precipitation_amt_mm,precipitation_amt_mm_lag_33,33,monthly_lag,-0.3410382152888662,0.3410382152888662,0.3410382152888662,1.0,0.1,0.30693439375997955,8.0,1.0
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_27,27,monthly_lag,-0.332439909341866,0.332439909341866,0.3526842416299797,0.9425992718173297,0.1,0.3174158174669817,7.0,2.0
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_28,28,monthly_lag,-0.332439909341866,0.332439909341866,0.3526842416299797,0.9425992718173297,0.1,0.3174158174669817,7.0,2.0
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_29,29,monthly_lag,-0.332439909341866,0.332439909341866,0.3526842416299797,0.9425992718173297,0.1,0.3174158174669817,7.0,2.0
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_31,31,monthly_lag,-0.3526842416299797,0.3526842416299797,0.3526842416299797,1.0,0.1,0.3174158174669817,8.0,1.0
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_32,32,monthly_lag,-0.3526842416299797,0.3526842416299797,0.3526842416299797,1.0,0.1,0.3174158174669817,8.0,1.0
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_33,33,monthly_lag,-0.3526842416299797,0.3526842416299797,0.3526842416299797,1.0,0.1,0.3174158174669817,8.0,1.0
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_7,7,lag,0.296334009380464,0.296334009380464,0.298098339339896,0.9940813827969024,0.2,0.2831934223729012,,
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_8,8,lag,0.298098339339896,0.298098339339896,0.298098339339896,1.0,0.2,0.2831934223729012,,
sj,lag,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_9,9,lag,0.2919818826989951,0.2919818826989951,0.298098339339896,0.9794817486925788,0.2,0.2831934223729012,,
sj,rolling_mean,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_12_mean,12,rolling,0.3021009250710474,0.3021009250710474,0.3090162049046079,0.9776216272033526,0.2,0.2935653946593775,,
sj,rolling_mean,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_13_mean,13,rolling,0.3063859810175747,0.3063859810175747,0.3090162049046079,0.9914883949602412,0.2,0.2935653946593775,,
sj,rolling_mean,reanalysis,reanalysis_air_temp_k,reanalysis_air_temp_k_rolling_14_mean,14,rolling,0.3090162049046079,0.3090162049046079,0.3090162049046079,1.0,0.2,0.2935653946593775,,
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_27,27,monthly_lag,-0.3267189732432988,0.3267189732432988,0.3501545288479563,0.9330708196699246,0.1,0.31513907596316065,7.0,2.0
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_28,28,monthly_lag,-0.3267189732432988,0.3267189732432988,0.3501545288479563,0.9330708196699246,0.1,0.31513907596316065,7.0,2.0
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_29,29,monthly_lag,-0.3267189732432988,0.3267189732432988,0.3501545288479563,0.9330708196699246,0.1,0.31513907596316065,7.0,2.0
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_31,31,monthly_lag,-0.3501545288479563,0.3501545288479563,0.3501545288479563,1.0,0.1,0.31513907596316065,8.0,1.0
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_32,32,monthly_lag,-0.3501545288479563,0.3501545288479563,0.3501545288479563,1.0,0.1,0.31513907596316065,8.0,1.0
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_33,33,monthly_lag,-0.3501545288479563,0.3501545288479563,0.3501545288479563,1.0,0.1,0.31513907596316065,8.0,1.0
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_7,7,lag,0.2922523921835181,0.2922523921835181,0.295150925678281,0.990179487026504,0.2,0.280393379394367,,
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_8,8,lag,0.295150925678281,0.295150925678281,0.295150925678281,1.0,0.2,0.280393379394367,,
sj,lag,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_lag_9,9,lag,0.2899874779800373,0.2899874779800373,0.295150925678281,0.9825057377462812,0.2,0.280393379394367,,
sj,rolling_mean,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_12_mean,12,rolling,0.2992929425998287,0.2992929425998287,0.3070230247530729,0.9748224676000724,0.2,0.2916718735154192,,
sj,rolling_mean,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_13_mean,13,rolling,0.3040160385636214,0.3040160385636214,0.3070230247530729,0.9902059912546628,0.2,0.2916718735154192,,
sj,rolling_mean,reanalysis,reanalysis_avg_temp_k,reanalysis_avg_temp_k_rolling_14_mean,14,rolling,0.3070230247530729,0.3070230247530729,0.3070230247530729,1.0,0.2,0.2916718735154192,,
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_27,27,monthly_lag,-0.3206368543815135,0.3206368543815135,0.3468235409745641,0.9244956483649676,0.1,0.3121411868771077,7.0,3.0
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_28,28,monthly_lag,-0.3206368543815135,0.3206368543815135,0.3468235409745641,0.9244956483649676,0.1,0.3121411868771077,7.0,3.0
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_29,29,monthly_lag,-0.3206368543815135,0.3206368543815135,0.3468235409745641,0.9244956483649676,0.1,0.3121411868771077,7.0,3.0
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_31,31,monthly_lag,-0.3468235409745641,0.3468235409745641,0.3468235409745641,1.0,0.1,0.3121411868771077,8.0,1.0
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_32,32,monthly_lag,-0.3468235409745641,0.3468235409745641,0.3468235409745641,1.0,0.1,0.3121411868771077,8.0,1.0
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_33,33,monthly_lag,-0.3468235409745641,0.3468235409745641,0.3468235409745641,1.0,0.1,0.3121411868771077,8.0,1.0
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_7,7,lag,0.2979377159676451,0.2979377159676451,0.3024233495310611,0.9851677009385308,0.2,0.287302182054508,,
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_8,8,lag,0.3024233495310611,0.3024233495310611,0.3024233495310611,1.0,0.2,0.287302182054508,,
sj,lag,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_lag_9,9,lag,0.2991373823814483,0.2991373823814483,0.3024233495310611,0.9891345454816634,0.2,0.287302182054508,,
sj,rolling_mean,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_12_mean,12,rolling,0.3238089667923314,0.3238089667923314,0.3317020633173035,0.9762042585866532,0.2,0.3151169601514383,,
sj,rolling_mean,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_13_mean,13,rolling,0.3282831042107138,0.3282831042107138,0.3317020633173035,0.9896926806170658,0.2,0.3151169601514383,,
sj,rolling_mean,reanalysis,reanalysis_dew_point_temp_k,reanalysis_dew_point_temp_k_rolling_14_mean,14,rolling,0.3317020633173035,0.3317020633173035,0.3317020633173035,1.0,0.2,0.3151169601514383,,
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_31,31,monthly_lag,-0.359608366441468,0.359608366441468,0.359608366441468,1.0,0.1,0.3236475297973212,8.0,1.0
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_32,32,monthly_lag,-0.359608366441468,0.359608366441468,0.359608366441468,1.0,0.1,0.3236475297973212,8.0,1.0
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_33,33,monthly_lag,-0.359608366441468,0.359608366441468,0.359608366441468,1.0,0.1,0.3236475297973212,8.0,1.0
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_6,6,lag,0.290679907623336,0.290679907623336,0.2959516174939198,0.9821872577848232,0.2,0.2811540366192238,,
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_7,7,lag,0.2959516174939198,0.2959516174939198,0.2959516174939198,1.0,0.2,0.2811540366192238,,
sj,lag,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_lag_8,8,lag,0.2947054229432161,0.2947054229432161,0.2959516174939198,0.9957891949999924,0.2,0.2811540366192238,,
sj,rolling_mean,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_12_mean,12,rolling,0.3146770371805136,0.3146770371805136,0.3229590713165252,0.9743557779558558,0.2,0.3068111177506989,,
sj,rolling_mean,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_13_mean,13,rolling,0.3196470301175925,0.3196470301175925,0.3229590713165252,0.989744702988427,0.2,0.3068111177506989,,
sj,rolling_mean,reanalysis,reanalysis_max_air_temp_k,reanalysis_max_air_temp_k_rolling_14_mean,14,rolling,0.3229590713165252,0.3229590713165252,0.3229590713165252,1.0,0.2,0.3068111177506989,,
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_27,27,monthly_lag,-0.3083900994863184,0.3083900994863184,0.3280949253428417,0.9399416926795415,0.1,0.2952854328085575,7.0,3.0
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_28,28,monthly_lag,-0.3083900994863184,0.3083900994863184,0.3280949253428417,0.9399416926795415,0.1,0.2952854328085575,7.0,3.0
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_29,29,monthly_lag,-0.3083900994863184,0.3083900994863184,0.3280949253428417,0.9399416926795415,0.1,0.2952854328085575,7.0,3.0
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_31,31,monthly_lag,-0.3280949253428417,0.3280949253428417,0.3280949253428417,1.0,0.1,0.2952854328085575,8.0,1.0
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_32,32,monthly_lag,-0.3280949253428417,0.3280949253428417,0.3280949253428417,1.0,0.1,0.2952854328085575,8.0,1.0
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_33,33,monthly_lag,-0.3280949253428417,0.3280949253428417,0.3280949253428417,1.0,0.1,0.2952854328085575,8.0,1.0
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_7,7,lag,0.3031573828301149,0.3031573828301149,0.3033738996026539,0.999286303888296,0.2,0.2882052046225212,,
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_8,8,lag,0.3033738996026539,0.3033738996026539,0.3033738996026539,1.0,0.2,0.2882052046225212,,
sj,lag,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_9,9,lag,0.2991342342504952,0.2991342342504952,0.3033738996026539,0.986024950209258,0.2,0.2882052046225212,,
sj,rolling_mean,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_12_mean,12,rolling,0.3243370104591888,0.3243370104591888,0.3328728778814477,0.9743569753216752,0.2,0.3162292339873753,,
sj,rolling_mean,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_13_mean,13,rolling,0.329189509839232,0.329189509839232,0.3328728778814477,0.9889346105166084,0.2,0.3162292339873753,,
sj,rolling_mean,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_14_mean,14,rolling,0.3328728778814477,0.3328728778814477,0.3328728778814477,1.0,0.2,0.3162292339873753,,
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_27,27,monthly_lag,-0.2049247651074057,0.2049247651074057,0.2119333498619064,0.9669302412335415,0.1,0.19074001487571576,7.0,3.0
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_28,28,monthly_lag,-0.2049247651074057,0.2049247651074057,0.2119333498619064,0.9669302412335415,0.1,0.19074001487571576,7.0,3.0
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_29,29,monthly_lag,-0.2049247651074057,0.2049247651074057,0.2119333498619064,0.9669302412335415,0.1,0.19074001487571576,7.0,3.0
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_47,47,monthly_lag,0.2119333498619064,0.2119333498619064,0.2119333498619064,1.0,0.1,0.19074001487571576,12.0,1.0
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_48,48,monthly_lag,0.2119333498619064,0.2119333498619064,0.2119333498619064,1.0,0.1,0.19074001487571576,12.0,1.0
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_49,49,monthly_lag,0.2119333498619064,0.2119333498619064,0.2119333498619064,1.0,0.1,0.19074001487571576,12.0,1.0
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_51,51,monthly_lag,0.2105676523070008,0.2105676523070008,0.2119333498619064,0.9935560044901123,0.1,0.19074001487571576,13.0,2.0
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_52,52,monthly_lag,0.2105676523070008,0.2105676523070008,0.2119333498619064,0.9935560044901123,0.1,0.19074001487571576,13.0,2.0
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_53,53,monthly_lag,0.2105676523070008,0.2105676523070008,0.2119333498619064,0.9935560044901123,0.1,0.19074001487571576,13.0,2.0
sj,rolling_mean,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_10_mean,10,rolling,0.2144977870721187,0.2144977870721187,0.2147362983312817,0.9988892829902702,0.2,0.2039994834147176,,
sj,rolling_mean,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_8_mean,8,rolling,0.2135731216087602,0.2135731216087602,0.2147362983312817,0.9945832319381468,0.2,0.2039994834147176,,
sj,rolling_mean,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_9_mean,9,rolling,0.2147362983312817,0.2147362983312817,0.2147362983312817,1.0,0.2,0.2039994834147176,,
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_55,55,monthly_lag,0.3194344934364167,0.3194344934364167,0.3194344934364167,1.0,0.1,0.28749104409277504,14.0,1.0
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_56,56,monthly_lag,0.3194344934364167,0.3194344934364167,0.3194344934364167,1.0,0.1,0.28749104409277504,14.0,1.0
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_57,57,monthly_lag,0.3194344934364167,0.3194344934364167,0.3194344934364167,1.0,0.1,0.28749104409277504,14.0,1.0
sj,rolling_mean,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_12_mean,12,rolling,0.254049603287802,0.254049603287802,0.2586429458997727,0.9822406035626016,0.2,0.245710798604784,,
sj,rolling_mean,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_13_mean,13,rolling,0.2562014143983133,0.2562014143983133,0.2586429458997727,0.9905602238910258,0.2,0.245710798604784,,
sj,rolling_mean,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_14_mean,14,rolling,0.2586429458997727,0.2586429458997727,0.2586429458997727,1.0,0.2,0.245710798604784,,
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_27,27,monthly_lag,-0.3218297693882419,0.3218297693882419,0.3410382152888662,0.9436765586978154,0.1,0.30693439375997955,7.0,2.0
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_28,28,monthly_lag,-0.3218297693882419,0.3218297693882419,0.3410382152888662,0.9436765586978154,0.1,0.30693439375997955,7.0,2.0
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_29,29,monthly_lag,-0.3218297693882419,0.3218297693882419,0.3410382152888662,0.9436765586978154,0.1,0.30693439375997955,7.0,2.0
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_31,31,monthly_lag,-0.3410382152888662,0.3410382152888662,0.3410382152888662,1.0,0.1,0.30693439375997955,8.0,1.0
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_32,32,monthly_lag,-0.3410382152888662,0.3410382152888662,0.3410382152888662,1.0,0.1,0.30693439375997955,8.0,1.0
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_33,33,monthly_lag,-0.3410382152888662,0.3410382152888662,0.3410382152888662,1.0,0.1,0.30693439375997955,8.0,1.0
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_27,27,monthly_lag,-0.3270286818979667,0.3270286818979667,0.3523595736957381,0.9281106753192845,0.1,0.3171236163261643,7.0,2.0
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_28,28,monthly_lag,-0.3270286818979667,0.3270286818979667,0.3523595736957381,0.9281106753192845,0.1,0.3171236163261643,7.0,2.0
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_29,29,monthly_lag,-0.3270286818979667,0.3270286818979667,0.3523595736957381,0.9281106753192845,0.1,0.3171236163261643,7.0,2.0
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_31,31,monthly_lag,-0.3523595736957381,0.3523595736957381,0.3523595736957381,1.0,0.1,0.3171236163261643,8.0,1.0
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_32,32,monthly_lag,-0.3523595736957381,0.3523595736957381,0.3523595736957381,1.0,0.1,0.3171236163261643,8.0,1.0
